"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,6165.637543,3226.680071,-2451.602539,-3.864451,3.395510,-5.249864
17 Sep 2021 04:01:00.000,5922.892232,3424.382103,-2762.220196,-4.224545,3.197487,-5.094491
17 Sep 2021 04:02:00.000,5658.983001,3609.860679,-3062.959820,-4.569549,2.988061,-4.920899
17 Sep 2021 04:03:00.000,5374.852503,3782.454353,-3352.745923,-4.898231,2.767979,-4.729710
17 Sep 2021 04:04:00.000,5071.515646,3941.547673,-3630.542188,-5.209417,2.538028,-4.521606
17 Sep 2021 04:05:00.000,4750.055971,4086.573370,-3895.355176,-5.501994,2.299027,-4.297333
17 Sep 2021 04:06:00.000,4411.621780,4217.014385,-4146.237878,-5.774917,2.051830,-4.057692
17 Sep 2021 04:07:00.000,4057.422033,4332.405708,-4382.293100,-6.027211,1.797318,-3.803540
17 Sep 2021 04:08:00.000,3688.722033,4432.336040,-4602.676676,-6.257973,1.536401,-3.535785
17 Sep 2021 04:09:00.000,3306.838901,4516.449258,-4806.600480,-6.466380,1.270010,-3.255387
17 Sep 2021 04:10:00.000,2913.136874,4584.445682,-4993.335251,-6.651686,0.999094,-2.963346
17 Sep 2021 04:11:00.000,2509.022432,4636.083145,-5162.213198,-6.813229,0.724621,-2.660708
17 Sep 2021 04:12:00.000,2095.939270,4671.177854,-5312.630386,-6.950432,0.447569,-2.348555
17 Sep 2021 04:13:00.000,1675.363145,4689.605045,-5444.048902,-7.062804,0.168929,-2.028004
17 Sep 2021 04:14:00.000,1248.796600,4691.299426,-5555.998771,-7.149943,-0.110307,-1.700200
17 Sep 2021 04:15:00.000,817.763596,4676.255408,-5648.079643,-7.211539,-0.389141,-1.366315
17 Sep 2021 04:16:00.000,383.804072,4644.527125,-5719.962221,-7.247369,-0.666580,-1.027545
17 Sep 2021 04:17:00.000,-51.531563,4596.228238,-5771.389441,-7.257307,-0.941632,-0.685099
17 Sep 2021 04:18:00.000,-486.687964,4531.531527,-5802.177388,-7.241316,-1.213317,-0.340204
17 Sep 2021 04:19:00.000,-920.110409,4450.668274,-5812.215958,-7.199453,-1.480666,0.005908
17 Sep 2021 04:20:00.000,-1350.250356,4353.927437,-5801.469248,-7.131868,-1.742725,0.351999
17 Sep 2021 04:21:00.000,-1775.570969,4241.654616,-5769.975688,-7.038802,-1.998558,0.696831
17 Sep 2021 04:22:00.000,-2194.552618,4114.250818,-5717.847900,-6.920586,-2.247254,1.039171
17 Sep 2021 04:23:00.000,-2605.698301,3972.171026,-5645.272296,-6.777643,-2.487925,1.377795
17 Sep 2021 04:24:00.000,-3007.538994,3815.922575,-5552.508414,-6.610484,-2.719713,1.711492
17 Sep 2021 04:25:00.000,-3398.638906,3646.063337,-5439.887988,-6.419705,-2.941790,2.039069
17 Sep 2021 04:26:00.000,-3777.600599,3463.199732,-5307.813761,-6.205987,-3.153365,2.359353
17 Sep 2021 04:27:00.000,-4143.069990,3267.984563,-5156.758046,-5.970095,-3.353684,2.671200
17 Sep 2021 04:28:00.000,-4493.741186,3061.114685,-4987.261035,-5.712870,-3.542031,2.973495
17 Sep 2021 04:29:00.000,-4828.361148,2843.328515,-4799.928871,-5.435231,-3.717735,3.265156
