"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,2296.669264,3928.857426,-5807.434477,-6.081282,4.111079,0.376267
17 Sep 2021 04:01:00.000,1927.861433,4168.417548,-5774.474091,-6.206996,3.870053,0.721411
17 Sep 2021 04:02:00.000,1552.180062,4393.104138,-5720.863456,-6.310535,3.615197,1.063974
17 Sep 2021 04:03:00.000,1170.967273,4602.114246,-5646.794286,-6.391529,3.347422,1.402733
17 Sep 2021 04:04:00.000,785.584898,4794.700860,-5552.531460,-6.449692,3.067681,1.736475
17 Sep 2021 04:05:00.000,397.409616,4970.175582,-5438.412073,-6.484814,2.776975,2.064008
17 Sep 2021 04:06:00.000,7.828036,5127.911081,-5304.844226,-6.496773,2.476340,2.384160
17 Sep 2021 04:07:00.000,-381.768257,5267.343341,-5152.305573,-6.485526,2.166850,2.695785
17 Sep 2021 04:08:00.000,-769.987675,5387.973677,-4981.341609,-6.451113,1.849608,2.997770
17 Sep 2021 04:09:00.000,-1155.443592,5489.370517,-4792.563722,-6.393659,1.525748,3.289035
17 Sep 2021 04:10:00.000,-1536.759304,5571.170947,-4586.647001,-6.313370,1.196426,3.568537
17 Sep 2021 04:11:00.000,-1912.572939,5633.082011,-4364.327829,-6.210533,0.862816,3.835279
17 Sep 2021 04:12:00.000,-2281.542326,5674.881758,-4126.401246,-6.085516,0.526112,4.088304
17 Sep 2021 04:13:00.000,-2642.349786,5696.420037,-3873.718105,-5.938767,0.187513,4.326710
17 Sep 2021 04:14:00.000,-2993.706838,5697.619042,-3607.182032,-5.770811,-0.151770,4.549643
17 Sep 2021 04:15:00.000,-3334.358801,5678.473586,-3327.746191,-5.582247,-0.490526,4.756305
17 Sep 2021 04:16:00.000,-3663.089275,5639.051126,-3036.409878,-5.373751,-0.827545,4.945959
17 Sep 2021 04:17:00.000,-3978.724482,5579.491527,-2734.214948,-5.146067,-1.161625,5.117925
17 Sep 2021 04:18:00.000,-4280.137459,5500.006564,-2422.242086,-4.900010,-1.491572,5.271589
17 Sep 2021 04:19:00.000,-4566.252082,5400.879166,-2101.606945,-4.636460,-1.816207,5.406401
17 Sep 2021 04:20:00.000,-4836.046907,5282.462415,-1773.456156,-4.356357,-2.134372,5.521879
17 Sep 2021 04:21:00.000,-5088.558818,5145.178285,-1438.963227,-4.060704,-2.444929,5.617610
17 Sep 2021 04:22:00.000,-5322.886462,4989.516137,-1099.324346,-3.750556,-2.746770,5.693252
17 Sep 2021 04:23:00.000,-5538.193472,4816.030979,-755.754102,-3.427023,-3.038817,5.748534
17 Sep 2021 04:24:00.000,-5733.711446,4625.341483,-409.481148,-3.091259,-3.320026,5.783259
17 Sep 2021 04:25:00.000,-5908.742694,4418.127779,-61.743797,-2.744466,-3.589393,5.797301
17 Sep 2021 04:26:00.000,-6062.662725,4195.129032,286.214398,-2.387881,-3.845955,5.790613
17 Sep 2021 04:27:00.000,-6194.922475,3957.140804,633.149094,-2.022780,-4.088795,5.763216
17 Sep 2021 04:28:00.000,-6305.050269,3705.012215,977.819610,-1.650465,-4.317047,5.715209
17 Sep 2021 04:29:00.000,-6392.653498,3439.642913,1318.993360,-1.272268,-4.529893,5.646764
17 Sep 2021 04:30:00.000,-6457.420022,3161.979866,1655.450263,-0.889540,-4.726574,5.558125
17 Sep 2021 04:31:00.000,-6499.119284,2873.013981,1985.987107,-0.503647,-4.906387,5.449610
17 Sep 2021 04:32:00.000,-6517.603124,2573.776570,2309.421849,-0.115969,-5.068688,5.321606
17 Sep 2021 04:33:00.000,-6512.806313,2265.335665,2624.597845,0.272111,-5.212898,5.174571
17 Sep 2021 04:34:00.000,-6484.746778,1948.792209,2930.387986,0.659205,-5.338501,5.009032
17 Sep 2021 04:35:00.000,-6433.525537,1625.276128,3225.698726,1.043932,-5.445046,4.825579
17 Sep 2021 04:36:00.000,-6359.326335,1295.942293,3509.473995,1.424916,-5.532154,4.624870
17 Sep 2021 04:37:00.000,-6262.414987,961.966402,3780.698977,1.800798,-5.599512,4.407621
17 Sep 2021 04:38:00.000,-6143.138422,624.540780,4038.403735,2.170236,-5.646879,4.174611
17 Sep 2021 04:39:00.000,-6001.923443,284.870123,4281.666683,2.531908,-5.674084,3.926671
17 Sep 2021 04:40:00.000,-5839.275200,-55.832804,4509.617881,2.884525,-5.681030,3.664689
17 Sep 2021 04:41:00.000,-5655.775382,-396.351495,4721.442143,3.226827,-5.667692,3.389602
17 Sep 2021 04:42:00.000,-5452.080138,-735.470046,4916.381960,3.557591,-5.634114,3.102393
17 Sep 2021 04:43:00.000,-5228.917730,-1071.977501,5093.740198,3.875636,-5.580418,2.804089
17 Sep 2021 04:44:00.000,-4987.085929,-1404.672173,5252.882600,4.179828,-5.506793,2.495758
17 Sep 2021 04:45:00.000,-4727.449164,-1732.365935,5393.240052,4.469079,-5.413502,2.178501
17 Sep 2021 04:46:00.000,-4450.935430,-2053.888464,5514.310616,4.742358,-5.300876,1.853454
17 Sep 2021 04:47:00.000,-4158.532975,-2368.091421,5615.661324,4.998688,-5.169318,1.521778
17 Sep 2021 04:48:00.000,-3851.286763,-2673.852553,5696.929733,5.237155,-5.019296,1.184661
17 Sep 2021 04:49:00.000,-3530.294744,-2970.079698,5757.825214,5.456907,-4.851344,0.843306
17 Sep 2021 04:50:00.000,-3196.703930,-3255.714690,5798.129994,5.657160,-4.666062,0.498937
17 Sep 2021 04:51:00.000,-2851.706291,-3529.737138,5817.699937,5.837200,-4.464111,0.152782
17 Sep 2021 04:52:00.000,-2496.534505,-3791.168068,5816.465055,5.996384,-4.246211,-0.193918
17 Sep 2021 04:53:00.000,-2132.457543,-4039.073427,5794.429762,6.134145,-4.013139,-0.539926
17 Sep 2021 04:54:00.000,-1760.776146,-4272.567414,5751.672856,6.249990,-3.765727,-0.884002
17 Sep 2021 04:55:00.000,-1382.818170,-4490.815647,5688.347240,6.343507,-3.504858,-1.224917
17 Sep 2021 04:56:00.000,-999.933844,-4693.038147,5604.679371,6.414363,-3.231462,-1.561452
17 Sep 2021 04:57:00.000,-613.490949,-4878.512122,5500.968453,6.462306,-2.946516,-1.892403
17 Sep 2021 04:58:00.000,-224.869930,-5046.574552,5377.585368,6.487164,-2.651036,-2.216586
