"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,7195.446927,-1630.356479,66.233401,1.050156,4.399411,-5.793694
17 Sep 2021 04:01:00.000,7245.531259,-1363.792784,-281.516622,0.620010,4.488600,-5.787279
17 Sep 2021 04:02:00.000,7269.728658,-1092.355371,-628.259954,0.187654,4.561775,-5.760168
17 Sep 2021 04:03:00.000,7267.952984,-817.012616,-972.756594,-0.245367,4.618676,-5.712457
17 Sep 2021 04:04:00.000,7240.210892,-538.746861,-1313.774579,-0.677506,4.659098,-5.644319
17 Sep 2021 04:05:00.000,7186.601809,-258.550903,-1650.094381,-1.107220,4.682897,-5.555995
17 Sep 2021 04:06:00.000,7107.317574,22.575544,-1980.513277,-1.532973,4.689987,-5.447802
17 Sep 2021 04:07:00.000,7002.641758,303.629418,-2303.849644,-1.953244,4.680344,-5.320128
17 Sep 2021 04:08:00.000,6872.948643,583.607889,-2618.947188,-2.366531,4.654000,-5.173428
17 Sep 2021 04:09:00.000,6718.701889,861.511932,-2924.679078,-2.771358,4.611050,-5.008227
17 Sep 2021 04:10:00.000,6540.452872,1136.349898,-3219.951975,-3.166279,4.551645,-4.825115
17 Sep 2021 04:11:00.000,6338.838718,1407.141050,-3503.709944,-3.549884,4.475998,-4.624749
17 Sep 2021 04:12:00.000,6114.580018,1672.919060,-3774.938226,-3.920801,4.384378,-4.407844
17 Sep 2021 04:13:00.000,5868.478263,1932.735463,-4032.666872,-4.277705,4.277112,-4.175176
17 Sep 2021 04:14:00.000,5601.412970,2185.663036,-4275.974208,-4.619322,4.154581,-3.927577
17 Sep 2021 04:15:00.000,5314.338543,2430.799110,-4503.990134,-4.944431,4.017223,-3.665932
17 Sep 2021 04:16:00.000,5008.280863,2667.268792,-4715.899233,-5.251872,3.865527,-3.391177
17 Sep 2021 04:17:00.000,4684.333621,2894.228086,-4910.943688,-5.540545,3.700034,-3.104295
17 Sep 2021 04:18:00.000,4343.654408,3110.866906,-5088.425991,-5.809420,3.521334,-2.806312
17 Sep 2021 04:19:00.000,3987.460582,3316.411969,-5247.711440,-6.057536,3.330065,-2.498293
17 Sep 2021 04:20:00.000,3617.024913,3510.129549,-5388.230407,-6.284007,3.126908,-2.181339
17 Sep 2021 04:21:00.000,3233.671041,3691.328106,-5509.480375,-6.488024,2.912588,-1.856585
17 Sep 2021 04:22:00.000,2838.768742,3859.360746,-5611.027736,-6.668859,2.687870,-1.525191
17 Sep 2021 04:23:00.000,2433.729034,4013.627536,-5692.509340,-6.825866,2.453555,-1.188343
17 Sep 2021 04:24:00.000,2019.999140,4153.577642,-5753.633795,-6.958484,2.210478,-0.847245
17 Sep 2021 04:25:00.000,1599.057308,4278.711298,-5794.182509,-7.066240,1.959507,-0.503118
17 Sep 2021 04:26:00.000,1172.407539,4388.581591,-5814.010472,-7.148748,1.701538,-0.157191
17 Sep 2021 04:27:00.000,741.574207,4482.796057,-5813.046774,-7.205715,1.437489,0.189298
17 Sep 2021 04:28:00.000,308.096613,4561.018081,-5791.294858,-7.236937,1.168304,0.535110
17 Sep 2021 04:29:00.000,-126.476510,4622.968102,-5748.832509,-7.242303,0.894943,0.879009
17 Sep 2021 04:30:00.000,-560.592537,4668.424611,-5685.811574,-7.221795,0.618381,1.219764
17 Sep 2021 04:31:00.000,-992.700492,4697.224942,-5602.457422,-7.175485,0.339604,1.556157
17 Sep 2021 04:32:00.000,-1421.256594,4709.265858,-5499.068136,-7.103539,0.059608,1.886986
17 Sep 2021 04:33:00.000,-1844.729769,4704.503916,-5376.013446,-7.006216,-0.220609,2.211066
17 Sep 2021 04:34:00.000,-2261.607123,4682.955628,-5233.733409,-6.883862,-0.500047,2.527239
17 Sep 2021 04:35:00.000,-2670.399344,4644.697399,-5072.736835,-6.736915,-0.777708,2.834374
17 Sep 2021 04:36:00.000,-3069.646025,4589.865263,-4893.599466,-6.565902,-1.052603,3.131374
17 Sep 2021 04:37:00.000,-3457.920880,4518.654393,-4696.961918,-6.371432,-1.323749,3.417175
17 Sep 2021 04:38:00.000,-3833.836839,4431.318408,-4483.527390,-6.154201,-1.590180,3.690756
17 Sep 2021 04:39:00.000,-4196.051004,4328.168471,-4254.059150,-5.914985,-1.850945,3.951139
17 Sep 2021 04:40:00.000,-4543.269446,4209.572182,-4009.377803,-5.654639,-2.105112,4.197391
17 Sep 2021 04:41:00.000,-4874.251829,4075.952264,-3750.358361,-5.374095,-2.351776,4.428634
17 Sep 2021 04:42:00.000,-5187.815838,3927.785056,-3477.927109,-5.074353,-2.590055,4.644039
17 Sep 2021 04:43:00.000,-5482.841402,3765.598820,-3193.058295,-4.756486,-2.819100,4.842836
17 Sep 2021 04:44:00.000,-5758.274699,3589.971854,-2896.770646,-4.421628,-3.038092,5.024315
17 Sep 2021 04:45:00.000,-6013.131916,3401.530429,-2590.123722,-4.070978,-3.246250,5.187826
17 Sep 2021 04:46:00.000,-6246.502765,3200.946560,-2274.214133,-3.705788,-3.442831,5.332784
17 Sep 2021 04:47:00.000,-6457.553734,2988.935604,-1950.171611,-3.327362,-3.627133,5.458673
17 Sep 2021 04:48:00.000,-6645.531066,2766.253713,-1619.154974,-2.937052,-3.798499,5.565040
17 Sep 2021 04:49:00.000,-6809.763447,2533.695137,-1282.347980,-2.536255,-3.956316,5.651506
17 Sep 2021 04:50:00.000,-6949.664405,2292.089387,-940.955093,-2.126400,-4.100021,5.717761
17 Sep 2021 04:51:00.000,-7064.734407,2042.298281,-596.197179,-1.708954,-4.229100,5.763569
17 Sep 2021 04:52:00.000,-7154.562639,1785.212868,-249.307137,-1.285407,-4.343093,5.788766
17 Sep 2021 04:53:00.000,-7218.828474,1521.750250,98.474509,-0.857273,-4.441593,5.793261
17 Sep 2021 04:54:00.000,-7257.302617,1252.850307,445.904046,-0.426081,-4.524248,5.777039
17 Sep 2021 04:55:00.000,-7269.847923,979.472351,791.739021,0.006628,-4.590762,5.740157
17 Sep 2021 04:56:00.000,-7256.419885,702.591697,1134.742683,0.439308,-4.640897,5.682748
17 Sep 2021 04:57:00.000,-7217.066791,423.196187,1473.688404,0.870413,-4.674475,5.605016
17 Sep 2021 04:58:00.000,-7151.929555,142.282665,1807.364070,1.298403,-4.691374,5.507240
17 Sep 2021 04:59:00.000,-7061.241205,-139.146582,2134.576412,1.721749,-4.691534,5.389770
17 Sep 2021 05:00:00.000,-6945.326058,-420.087396,2454.155275,2.138939,-4.674955,5.253025
17 Sep 2021 05:01:00.000,-6804.598553,-699.537332,2764.957803,2.548482,-4.641694,5.097495
17 Sep 2021 05:02:00.000,-6639.561771,-976.499239,3065.872522,2.948915,-4.591870,4.923735
17 Sep 2021 05:03:00.000,-6450.805639,-1249.984811,3355.823322,3.338807,-4.525661,4.732367
17 Sep 2021 05:04:00.000,-6239.004821,-1519.018122,3633.773298,3.716766,-4.443301,4.524076
17 Sep 2021 05:05:00.000,-6004.916302,-1782.639099,3898.728464,4.081441,-4.345085,4.299606
17 Sep 2021 05:06:00.000,-5749.376690,-2039.906958,4149.741302,4.431530,-4.231362,4.059760
17 Sep 2021 05:07:00.000,-5473.299217,-2289.903553,4385.914157,4.765783,-4.102538,3.805396
17 Sep 2021 05:08:00.000,-5177.670483,-2531.736658,4606.402441,5.083004,-3.959072,3.537423
17 Sep 2021 05:09:00.000,-4863.546929,-2764.543149,4810.417657,5.382061,-3.801475,3.256799
17 Sep 2021 05:10:00.000,-4532.051057,-2987.492086,4997.230217,5.661886,-3.630310,2.964529
17 Sep 2021 05:11:00.000,-4184.367423,-3199.787677,5166.172053,5.921479,-3.446186,2.661658
17 Sep 2021 05:12:00.000,-3821.738405,-3400.672119,5316.639004,6.159914,-3.249761,2.349268
17 Sep 2021 05:13:00.000,-3445.459758,-3589.428304,5448.092978,6.376337,-3.041734,2.028476
17 Sep 2021 05:14:00.000,-3056.875992,-3765.382380,5560.063875,6.569977,-2.822848,1.700431
17 Sep 2021 05:15:00.000,-2657.375561,-3927.906152,5652.151270,6.740142,-2.593884,1.366304
17 Sep 2021 05:16:00.000,-2248.385904,-4076.419330,5724.025844,6.886224,-2.355658,1.027291
17 Sep 2021 05:17:00.000,-1831.368347,-4210.391597,5775.430561,7.007702,-2.109019,0.684605
17 Sep 2021 05:18:00.000,-1407.812878,-4329.344506,5806.181588,7.104142,-1.854848,0.339470
17 Sep 2021 05:19:00.000,-979.232827,-4432.853187,5816.168953,7.175200,-1.594052,-0.006879
