"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,296.252931,4562.396159,-5790.827323,-7.238645,1.155409,0.539985
17 Sep 2021 04:01:00.000,-138.401476,4623.570471,-5748.073306,-7.243304,0.881988,0.883847
17 Sep 2021 04:02:00.000,-572.556210,4668.249121,-5684.763418,-7.222084,0.605413,1.224549
17 Sep 2021 04:03:00.000,-1004.660159,4696.272224,-5601.124062,-7.175061,0.326670,1.560871
17 Sep 2021 04:04:00.000,-1433.169554,4707.539315,-5497.454339,-7.102405,0.046754,1.891611
17 Sep 2021 04:05:00.000,-1856.553489,4702.009718,-5374.124984,-7.004375,-0.233337,2.215587
17 Sep 2021 04:06:00.000,-2273.299389,4679.702683,-5231.577035,-6.881321,-0.512604,2.531640
17 Sep 2021 04:07:00.000,-2681.918409,4640.697328,-5070.320261,-6.733683,-0.790049,2.838639
17 Sep 2021 04:08:00.000,-3080.950762,4585.132353,-4890.931332,-6.561990,-1.064684,3.135487
17 Sep 2021 04:09:00.000,-3468.970926,4513.205548,-4694.051767,-6.366854,-1.335527,3.421122
17 Sep 2021 04:10:00.000,-3844.592740,4425.173090,-4480.385628,-6.148974,-1.601613,3.694523
17 Sep 2021 04:11:00.000,-4206.474358,4321.348629,-4250.697013,-5.909127,-1.861991,3.954711
17 Sep 2021 04:12:00.000,-4553.323037,4202.102173,-4005.807314,-5.648172,-2.115733,4.200757
17 Sep 2021 04:13:00.000,-4883.899761,4067.858765,-3746.592289,-5.367041,-2.361934,4.431781
17 Sep 2021 04:14:00.000,-5197.023662,3919.096975,-3473.978921,-5.066738,-2.599713,4.646956
17 Sep 2021 04:15:00.000,-5491.576242,3756.347186,-3188.942111,-4.748336,-2.828223,4.845513
17 Sep 2021 04:16:00.000,-5766.505367,3580.189707,-2892.501184,-4.412974,-3.046649,5.026742
17 Sep 2021 04:17:00.000,-6020.829024,3391.252706,-2585.716252,-4.061849,-3.254209,5.189994
17 Sep 2021 04:18:00.000,-6253.638830,3190.209966,-2269.684416,-3.696217,-3.450165,5.334687
17 Sep 2021 04:19:00.000,-6464.103276,2977.778484,-1945.535847,-3.317383,-3.633815,5.460302
17 Sep 2021 04:20:00.000,-6651.470698,2754.715913,-1614.429739,-2.926702,-3.804504,5.566390
17 Sep 2021 04:21:00.000,-6815.071960,2521.817861,-1277.550173,-2.525570,-3.961624,5.652572
17 Sep 2021 04:22:00.000,-6954.322845,2279.915053,-936.101872,-2.115419,-4.104612,5.718540
17 Sep 2021 04:23:00.000,-7068.726138,2029.870367,-591.305899,-1.697715,-4.232959,5.764057
17 Sep 2021 04:24:00.000,-7157.873407,1772.575758,-244.395290,-1.273950,-4.346206,5.788962
17 Sep 2021 04:25:00.000,-7221.446456,1508.949074,103.389357,-0.845640,-4.443949,5.793164
17 Sep 2021 04:26:00.000,-7259.218464,1239.930783,450.804320,-0.414313,-4.525837,5.776650
17 Sep 2021 04:27:00.000,-7271.054792,966.480616,796.607197,0.018489,-4.591579,5.739477
17 Sep 2021 04:28:00.000,-7256.913463,689.574149,1139.561350,0.451220,-4.640940,5.681779
17 Sep 2021 04:29:00.000,-7216.845315,410.199314,1478.440331,0.882333,-4.673743,5.603762
17 Sep 2021 04:30:00.000,-7150.993812,129.352881,1812.032264,1.310289,-4.689870,5.505706
17 Sep 2021 04:31:00.000,-7059.594534,-151.963102,2139.144179,1.733558,-4.689264,5.387960
17 Sep 2021 04:32:00.000,-6942.974335,-432.744881,2458.606279,2.150629,-4.671926,5.250947
17 Sep 2021 04:33:00.000,-6801.550172,-711.990580,2769.276127,2.560011,-4.637918,5.095155
17 Sep 2021 04:34:00.000,-6635.827613,-988.703777,3070.042723,2.960242,-4.587359,4.921142
17 Sep 2021 04:35:00.000,-6446.399035,-1261.897056,3359.830486,3.349892,-4.520432,4.729531
17 Sep 2021 04:36:00.000,-6233.941500,-1530.595532,3637.603096,3.727569,-4.437372,4.521006
