"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,5306.976076,4474.105049,2501.058682,-4.538605,2.458298,5.232817
17 Sep 2021 04:01:00.000,5025.368830,4613.382911,2810.564326,-4.846407,2.187699,5.074529
17 Sep 2021 04:02:00.000,4725.801913,4736.188736,3110.018991,-5.136903,1.909303,4.898094
17 Sep 2021 04:03:00.000,4409.345125,4842.084910,3398.351789,-5.409054,1.624105,4.704143
17 Sep 2021 04:04:00.000,4077.128628,4930.694192,3674.531607,-5.661887,1.333122,4.493369
17 Sep 2021 04:05:00.000,3730.338914,5001.701055,3937.570792,-5.894498,1.037393,4.266526
17 Sep 2021 04:06:00.000,3370.214563,5054.852814,4186.528683,-6.106057,0.737973,4.024426
17 Sep 2021 04:07:00.000,2998.041824,5089.960524,4420.514978,-6.295806,0.435933,3.767934
17 Sep 2021 04:08:00.000,2615.150017,5106.899650,4638.692913,-6.463068,0.132350,3.497967
17 Sep 2021 04:09:00.000,2222.906788,5105.610508,4840.282259,-6.607244,-0.171693,3.215491
17 Sep 2021 04:10:00.000,1822.713220,5086.098479,5024.562107,-6.727819,-0.475110,2.921516
17 Sep 2021 04:11:00.000,1415.998833,5048.433985,5190.873452,-6.824362,-0.776818,2.617094
17 Sep 2021 04:12:00.000,1004.216476,4992.752232,5338.621546,-6.896526,-1.075741,2.303312
17 Sep 2021 04:13:00.000,588.837134,4919.252730,5467.278025,-6.944054,-1.370811,1.981294
17 Sep 2021 04:14:00.000,171.344679,4828.198575,5576.382799,-6.966776,-1.660977,1.652190
17 Sep 2021 04:15:00.000,-246.769437,4719.915506,5665.545698,-6.964609,-1.945201,1.317178
17 Sep 2021 04:16:00.000,-664.011503,4594.790743,5734.447867,-6.937560,-2.222471,0.977455
17 Sep 2021 04:17:00.000,-1078.890894,4453.271601,5782.842906,-6.885727,-2.491796,0.634238
17 Sep 2021 04:18:00.000,-1489.925387,4295.863889,5810.557751,-6.809293,-2.752216,0.288751
17 Sep 2021 04:19:00.000,-1895.646465,4123.130105,5817.493292,-6.708531,-3.002802,-0.057767
17 Sep 2021 04:20:00.000,-2294.604557,3935.687425,5803.624730,-6.583800,-3.242659,-0.404079
17 Sep 2021 04:21:00.000,-2685.374222,3734.205496,5769.001664,-6.435545,-3.470933,-0.748946
17 Sep 2021 04:22:00.000,-3066.559238,3519.404045,5713.747912,-6.264296,-3.686808,-1.091134
17 Sep 2021 04:23:00.000,-3436.797593,3292.050311,5638.061072,-6.070664,-3.889516,-1.429421
17 Sep 2021 04:24:00.000,-3794.766352,3052.956298,5542.211812,-5.855340,-4.078332,-1.762595
17 Sep 2021 04:25:00.000,-4139.186382,2802.975880,5426.542905,-5.619092,-4.252584,-2.089467
17 Sep 2021 04:26:00.000,-4468.826925,2543.001752,5291.468000,-5.362765,-4.411650,-2.408866
17 Sep 2021 04:27:00.000,-4782.509995,2273.962238,5137.470144,-5.087273,-4.554963,-2.719650
17 Sep 2021 04:28:00.000,-5079.114586,1996.817978,4965.100057,-4.793601,-4.682013,-3.020709
17 Sep 2021 04:29:00.000,-5357.580682,1712.558500,4774.974158,-4.482797,-4.792346,-3.310965
17 Sep 2021 04:30:00.000,-5616.913042,1422.198684,4567.772364,-4.155971,-4.885569,-3.589381
17 Sep 2021 04:31:00.000,-5856.184758,1126.775141,4344.235658,-3.814290,-4.961352,-3.854961
17 Sep 2021 04:32:00.000,-6074.540568,827.342510,4105.163437,-3.458974,-5.019423,-4.106754
17 Sep 2021 04:33:00.000,-6271.199914,524.969695,3851.410658,-3.091294,-5.059576,-4.343862
17 Sep 2021 04:34:00.000,-6445.459729,220.736047,3583.884773,-2.712561,-5.081669,-4.565435
17 Sep 2021 04:35:00.000,-6596.696957,-84.272487,3303.542493,-2.324129,-5.085623,-4.770682
17 Sep 2021 04:36:00.000,-6724.370772,-388.967239,3011.386358,-1.927385,-5.071426,-4.958868
17 Sep 2021 04:37:00.000,-6828.024521,-692.260711,2708.461158,-1.523746,-5.039128,-5.129320
17 Sep 2021 04:38:00.000,-6907.287349,-993.070449,2395.850194,-1.114654,-4.988846,-5.281429
17 Sep 2021 04:39:00.000,-6961.875533,-1290.322913,2074.671404,-0.701571,-4.920760,-5.414652
17 Sep 2021 04:40:00.000,-6991.593493,-1582.957304,1746.073366,-0.285973,-4.835114,-5.528510
