"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,2312.127749,4309.237450,5524.621567,-6.979883,1.431847,1.804325
17 Sep 2021 04:01:00.000,1889.384457,4387.361630,5623.005414,-7.105031,1.173001,1.472123
17 Sep 2021 04:02:00.000,1459.890759,4449.834129,5701.280627,-7.204793,0.909971,1.134656
17 Sep 2021 04:03:00.000,1025.181174,4496.432068,5759.167284,-7.278814,0.643694,0.793132
17 Sep 2021 04:04:00.000,586.808854,4526.989200,5796.458380,-7.326829,0.375120,0.448771
17 Sep 2021 04:05:00.000,146.340037,4541.396501,5813.020558,-7.348667,0.105208,0.102806
17 Sep 2021 04:06:00.000,-294.651548,4539.602563,5808.794593,-7.344248,-0.165079,-0.243527
17 Sep 2021 04:07:00.000,-734.590304,4521.613774,5783.795601,-7.313590,-0.434778,-0.588989
17 Sep 2021 04:08:00.000,-1171.904397,4487.494295,5738.112985,-7.256801,-0.702926,-0.932345
17 Sep 2021 04:09:00.000,-1605.031369,4437.365835,5671.910114,-7.174085,-0.968566,-1.272367
17 Sep 2021 04:10:00.000,-2032.423726,4371.407211,5585.423743,-7.065737,-1.230752,-1.607838
17 Sep 2021 04:11:00.000,-2452.554459,4289.853716,5478.963160,-6.932145,-1.488547,-1.937559
17 Sep 2021 04:12:00.000,-2863.922507,4192.996276,5352.909087,-6.773785,-1.741031,-2.260352
17 Sep 2021 04:13:00.000,-3265.058115,4081.180414,5207.712312,-6.591223,-1.987305,-2.575061
17 Sep 2021 04:14:00.000,-3654.528089,3954.805016,5043.892080,-6.385112,-2.226490,-2.880561
17 Sep 2021 04:15:00.000,-4030.940914,3814.320909,4862.034239,-6.156188,-2.457731,-3.175760
17 Sep 2021 04:16:00.000,-4392.951726,3660.229252,4662.789138,-5.905268,-2.680205,-3.459602
17 Sep 2021 04:17:00.000,-4739.267118,3493.079749,4446.869308,-5.633251,-2.893118,-3.731071
17 Sep 2021 04:18:00.000,-5068.649763,3313.468687,4215.046908,-5.341106,-3.095710,-3.989198
17 Sep 2021 04:19:00.000,-5379.922828,3122.036810,3968.150969,-5.029879,-3.287258,-4.233060
17 Sep 2021 04:20:00.000,-5671.974186,2919.467033,3707.064427,-4.700680,-3.467079,-4.461783
17 Sep 2021 04:21:00.000,-5943.760387,2706.482005,3432.720963,-4.354687,-3.634532,-4.674550
17 Sep 2021 04:22:00.000,-6194.310383,2483.841532,3146.101670,-3.993136,-3.789018,-4.870600
17 Sep 2021 04:23:00.000,-6422.729003,2252.339864,2848.231536,-3.617318,-3.929988,-5.049232
17 Sep 2021 04:24:00.000,-6628.200146,2012.802866,2540.175788,-3.228575,-4.056938,-5.209808
17 Sep 2021 04:25:00.000,-6809.989701,1766.085068,2223.036076,-2.828298,-4.169414,-5.351752
17 Sep 2021 04:26:00.000,-6967.448166,1513.066618,1897.946536,-2.417915,-4.267017,-5.474558
17 Sep 2021 04:27:00.000,-7100.012972,1254.650142,1566.069731,-1.998894,-4.349398,-5.577786
17 Sep 2021 04:28:00.000,-7207.210492,991.757525,1228.592499,-1.572731,-4.416262,-5.661068
17 Sep 2021 04:29:00.000,-7288.657730,725.326619,886.721705,-1.140950,-4.467371,-5.724104
17 Sep 2021 04:30:00.000,-7344.063694,456.307902,541.679925,-0.705091,-4.502543,-5.766670
17 Sep 2021 04:31:00.000,-7373.230435,185.661082,194.701075,-0.266714,-4.521653,-5.788614
17 Sep 2021 04:32:00.000,-7376.053749,-85.648321,-152.974002,0.172616,-4.524632,-5.789857
17 Sep 2021 04:33:00.000,-7352.523557,-356.652424,-500.101973,0.611329,-4.511469,-5.770395
17 Sep 2021 04:34:00.000,-7302.723935,-626.384432,-845.441462,1.047858,-4.482212,-5.730297
17 Sep 2021 04:35:00.000,-7226.832816,-893.882089,-1187.757488,1.480643,-4.436965,-5.669707
17 Sep 2021 04:36:00.000,-7125.121355,-1158.191105,-1525.825885,1.908138,-4.375889,-5.588841
17 Sep 2021 04:37:00.000,-6997.952958,-1418.368568,-1858.437675,2.328815,-4.299202,-5.487989
17 Sep 2021 04:38:00.000,-6845.781985,-1673.486303,-2184.403395,2.741172,-4.207178,-5.367511
17 Sep 2021 04:39:00.000,-6669.152128,-1922.634184,-2502.557348,3.143734,-4.100145,-5.227838
17 Sep 2021 04:40:00.000,-6468.694464,-2164.923382,-2811.761774,3.535065,-3.978484,-5.069469
17 Sep 2021 04:41:00.000,-6245.125204,-2399.489535,-3110.910919,3.913765,-3.842631,-4.892972
17 Sep 2021 04:42:00.000,-5999.243135,-2625.495832,-3398.934986,4.278482,-3.693069,-4.698976
17 Sep 2021 04:43:00.000,-5731.926762,-2842.135995,-3674.803964,4.627912,-3.530331,-4.488177
17 Sep 2021 04:44:00.000,-5444.131171,-3048.637164,-3937.531310,4.960807,-3.355000,-4.261327
17 Sep 2021 04:45:00.000,-5136.884620,-3244.262644,-4186.177479,5.275978,-3.167699,-4.019238
17 Sep 2021 04:46:00.000,-4811.284858,-3428.314540,-4419.853280,5.572299,-2.969098,-3.762776
17 Sep 2021 04:47:00.000,-4468.495210,-3600.136243,-4637.723059,5.848711,-2.759904,-3.492858
17 Sep 2021 04:48:00.000,-4109.740417,-3759.114775,-4839.007688,6.104226,-2.540864,-3.210448
17 Sep 2021 04:49:00.000,-3736.302259,-3904.682974,-5022.987347,6.337931,-2.312759,-2.916558
17 Sep 2021 04:50:00.000,-3349.514979,-4036.321519,-5189.004104,6.548992,-2.076404,-2.612238
17 Sep 2021 04:51:00.000,-2950.760513,-4153.560780,-5336.464263,6.736654,-1.832641,-2.298576
17 Sep 2021 04:52:00.000,-2541.463555,-4255.982498,-5464.840489,6.900248,-1.582339,-1.976694
17 Sep 2021 04:53:00.000,-2123.086463,-4343.221272,-5573.673694,7.039187,-1.326393,-1.647744
17 Sep 2021 04:54:00.000,-1697.124038,-4414.965865,-5662.574679,7.152977,-1.065714,-1.312901
17 Sep 2021 04:55:00.000,-1265.098183,-4470.960317,-5731.225526,7.241210,-0.801233,-0.973362
17 Sep 2021 04:56:00.000,-828.552461,-4511.004851,-5779.380732,7.303572,-0.533894,-0.630343
17 Sep 2021 04:57:00.000,-389.046586,-4534.956595,-5806.868091,7.339839,-0.264650,-0.285070
17 Sep 2021 04:58:00.000,51.849154,-4542.730085,-5813.589307,7.349882,0.005539,0.061222
17 Sep 2021 04:59:00.000,492.559503,-4534.297571,-5799.520348,7.333664,0.275709,0.407296
17 Sep 2021 05:00:00.000,931.509871,-4509.689118,-5764.711529,7.291245,0.544895,0.751913
17 Sep 2021 05:01:00.000,1367.131955,-4468.992498,-5709.287334,7.222775,0.812137,1.093841
17 Sep 2021 05:02:00.000,1797.869345,-4412.352876,-5633.445971,7.128500,1.076483,1.431857
17 Sep 2021 05:03:00.000,2222.183082,-4339.972296,-5537.458660,7.008755,1.336988,1.764753
17 Sep 2021 05:04:00.000,2638.557161,-4252.108952,-5421.668670,6.863969,1.592724,2.091337
17 Sep 2021 05:05:00.000,3045.503941,-4149.076277,-5286.490082,6.694660,1.842779,2.410443
17 Sep 2021 05:06:00.000,3441.569468,-4031.241817,-5132.406317,6.501431,2.086259,2.720929
