"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,-6138.229425,-3863.279216,-1354.296429,3.340230,-3.331267,-5.636493
17 Sep 2021 04:01:00.000,-5927.015501,-4055.988540,-1690.073905,3.699634,-3.095429,-5.545770
17 Sep 2021 04:02:00.000,-5694.622365,-4234.212999,-2019.807414,4.045829,-2.848553,-5.435214
17 Sep 2021 04:03:00.000,-5441.879760,-4397.317096,-2342.317789,4.377577,-2.591520,-5.305222
17 Sep 2021 04:04:00.000,-5169.690151,-4544.719325,-2656.451692,4.693695,-2.325248,-5.156257
17 Sep 2021 04:05:00.000,-4879.025496,-4675.894249,-2961.085742,4.993051,-2.050689,-4.988853
17 Sep 2021 04:06:00.000,-4570.923780,-4790.374373,-3255.130529,5.274577,-1.768822,-4.803608
17 Sep 2021 04:07:00.000,-4246.485304,-4887.751807,-3537.534512,5.537265,-1.480653,-4.601184
17 Sep 2021 04:08:00.000,-3906.868760,-4967.679724,-3807.287780,5.780178,-1.187213,-4.382307
17 Sep 2021 04:09:00.000,-3553.287087,-5029.873591,-4063.425663,6.002446,-0.889547,-4.147757
17 Sep 2021 04:10:00.000,-3187.003147,-5074.112183,-4305.032181,6.203275,-0.588719,-3.898375
17 Sep 2021 04:11:00.000,-2809.325207,-5100.238372,-4531.243319,6.381947,-0.285803,-3.635052
17 Sep 2021 04:12:00.000,-2421.602271,-5108.159682,-4741.250120,6.537824,0.018121,-3.358729
17 Sep 2021 04:13:00.000,-2025.219257,-5097.848617,-4934.301574,6.670348,0.321967,-3.070395
17 Sep 2021 04:14:00.000,-1621.592057,-5069.342760,-5109.707308,6.779045,0.624651,-2.771081
17 Sep 2021 04:15:00.000,-1212.162473,-5022.744631,-5266.840049,6.863527,0.925092,-2.461858
17 Sep 2021 04:16:00.000,-798.393069,-4958.221321,-5405.137873,6.923490,1.222219,-2.143830
17 Sep 2021 04:17:00.000,-381.761949,-4876.003891,-5524.106213,6.958720,1.514970,-1.818136
17 Sep 2021 04:18:00.000,36.242530,-4776.386549,-5623.319625,6.969091,1.802303,-1.485940
17 Sep 2021 04:19:00.000,454.127066,-4659.725590,-5702.423311,6.954564,2.083189,-1.148430
17 Sep 2021 04:20:00.000,870.398755,-4526.438130,-5761.134390,6.915193,2.356629,-0.806814
17 Sep 2021 04:21:00.000,1283.570418,-4377.000606,-5799.242905,6.851115,2.621646,-0.462312
17 Sep 2021 04:22:00.000,1692.165919,-4211.947081,-5816.612578,6.762560,2.877294,-0.116156
17 Sep 2021 04:23:00.000,2094.725435,-4031.867329,-5813.181297,6.649844,3.122662,0.230414
17 Sep 2021 04:24:00.000,2489.810674,-3837.404731,-5788.961334,6.513369,3.356874,0.576161
17 Sep 2021 04:25:00.000,2876.010016,-3629.253978,-5744.039306,6.353621,3.579095,0.919847
17 Sep 2021 04:26:00.000,3251.943548,-3408.158583,-5678.575862,6.171171,3.788531,1.260243
17 Sep 2021 04:27:00.000,3616.268007,-3174.908232,-5592.805112,5.966671,3.984437,1.596133
17 Sep 2021 04:28:00.000,3967.681567,-2930.335958,-5487.033784,5.740849,4.166113,1.926314
17 Sep 2021 04:29:00.000,4304.928501,-2675.315171,-5361.640134,5.494514,4.332912,2.249607
