"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,1945.504097,7100.652397,482.343180,-4.462743,0.830047,5.780959
17 Sep 2021 04:01:00.000,1674.572042,7137.685496,828.347650,-4.570595,0.405944,5.741900
17 Sep 2021 04:02:00.000,1397.653667,7149.217837,1171.389832,-4.662139,-0.019602,5.682307
17 Sep 2021 04:03:00.000,1115.736986,7135.208669,1510.242967,-4.737049,-0.445071,5.602394
17 Sep 2021 04:04:00.000,829.827891,7095.708491,1843.695275,-4.795057,-0.868942,5.502446
17 Sep 2021 04:05:00.000,540.946558,7030.858872,2170.554291,-4.835955,-1.289702,5.382820
17 Sep 2021 04:06:00.000,250.123809,6940.891941,2489.651128,-4.859596,-1.705846,5.243945
17 Sep 2021 04:07:00.000,-41.602566,6826.129556,2799.844657,-4.865895,-2.115889,5.086317
17 Sep 2021 04:08:00.000,-333.191513,6686.982156,3100.025589,-4.854830,-2.518365,4.910499
17 Sep 2021 04:09:00.000,-623.602428,6523.947289,3389.120442,-4.826439,-2.911837,4.717121
17 Sep 2021 04:10:00.000,-911.798873,6337.607836,3666.095378,-4.780822,-3.294899,4.506874
17 Sep 2021 04:11:00.000,-1196.752271,6128.629926,3929.959901,-4.718142,-3.666183,4.280510
17 Sep 2021 04:12:00.000,-1477.445584,5897.760552,4179.770401,-4.638623,-4.024363,4.038839
17 Sep 2021 04:13:00.000,-1752.876933,5645.824906,4414.633527,-4.542546,-4.368159,3.782724
17 Sep 2021 04:14:00.000,-2022.063183,5373.723427,4633.709379,-4.430254,-4.696344,3.513081
17 Sep 2021 04:15:00.000,-2284.043446,5082.428580,4836.214518,-4.302148,-5.007744,3.230876
17 Sep 2021 04:16:00.000,-2537.882517,4772.981385,5021.424760,-4.158684,-5.301248,2.937116
17 Sep 2021 04:17:00.000,-2782.674206,4446.487696,5188.677773,-4.000374,-5.575808,2.632853
17 Sep 2021 04:18:00.000,-3017.544576,4104.114245,5337.375440,-3.827781,-5.830443,2.319174
17 Sep 2021 04:19:00.000,-3241.655066,3747.084478,5466.986001,-3.641521,-6.064243,1.997202
17 Sep 2021 04:20:00.000,-3454.205479,3376.674179,5577.045955,-3.442259,-6.276374,1.668088
17 Sep 2021 04:21:00.000,-3654.436845,2994.206913,5667.161715,-3.230704,-6.466079,1.333008
17 Sep 2021 04:22:00.000,-3841.634124,2601.049297,5737.011016,-3.007613,-6.632679,0.993162
17 Sep 2021 04:23:00.000,-4015.128769,2198.606116,5786.344071,-2.773779,-6.775581,0.649763
17 Sep 2021 04:24:00.000,-4174.301106,1788.315303,5814.984458,-2.530038,-6.894273,0.304041
17 Sep 2021 04:25:00.000,-4318.582547,1371.642804,5822.829758,-2.277258,-6.988333,-0.042768
17 Sep 2021 04:26:00.000,-4447.457629,950.077336,5809.851916,-2.016342,-7.057425,-0.389424
17 Sep 2021 04:27:00.000,-4560.465847,525.125072,5776.097343,-1.748220,-7.101303,-0.734688
17 Sep 2021 04:28:00.000,-4657.203302,98.304256,5721.686750,-1.473849,-7.119809,-1.077324
17 Sep 2021 04:29:00.000,-4737.324149,-328.860216,5646.814718,-1.194208,-7.112879,-1.416107
17 Sep 2021 04:30:00.000,-4800.541827,-754.842251,5551.748998,-0.910295,-7.080537,-1.749827
17 Sep 2021 04:31:00.000,-4846.630087,-1178.120005,5436.829558,-0.623122,-7.022900,-2.077288
17 Sep 2021 04:32:00.000,-4875.423802,-1597.181322,5302.467366,-0.333715,-6.940174,-2.397322
17 Sep 2021 04:33:00.000,-4886.819559,-2010.529139,5149.142916,-0.043106,-6.832656,-2.708781
17 Sep 2021 04:34:00.000,-4880.776028,-2416.686829,4977.404517,0.247668,-6.700728,-3.010555
