"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,-5373.313629,4979.243760,-878.372250,-2.601077,-3.815687,-5.718345
17 Sep 2021 04:01:00.000,-5519.563024,4741.639219,-1219.912755,-2.276644,-4.105264,-5.655815
17 Sep 2021 04:02:00.000,-5646.095727,4487.090078,-1557.090643,-1.944094,-4.380188,-5.573059
17 Sep 2021 04:03:00.000,-5752.460713,4216.504856,-1888.700117,-1.604616,-4.639479,-5.470373
17 Sep 2021 04:04:00.000,-5838.278999,3930.849383,-2213.555295,-1.259422,-4.882208,-5.348125
17 Sep 2021 04:05:00.000,-5903.244988,3631.143353,-2530.494448,-0.909745,-5.107509,-5.206750
17 Sep 2021 04:06:00.000,-5947.127561,3318.456681,-2838.384157,-0.556834,-5.314577,-5.046756
17 Sep 2021 04:07:00.000,-5969.770898,2993.905687,-3136.123364,-0.201949,-5.502670,-4.868714
17 Sep 2021 04:08:00.000,-5971.095033,2658.649107,-3422.647312,0.153642,-5.671117,-4.673260
17 Sep 2021 04:09:00.000,-5951.096134,2313.883960,-3696.931351,0.508669,-5.819315,-4.461094
17 Sep 2021 04:10:00.000,-5909.846514,1960.841271,-3957.994603,0.861865,-5.946734,-4.232975
17 Sep 2021 04:11:00.000,-5847.494372,1600.781678,-4204.903469,1.211968,-6.052918,-3.989718
17 Sep 2021 04:12:00.000,-5764.263255,1234.990927,-4436.774969,1.557729,-6.137487,-3.732193
17 Sep 2021 04:13:00.000,-5660.451265,864.775284,-4652.779898,1.897912,-6.200139,-3.461322
17 Sep 2021 04:14:00.000,-5536.429981,491.456870,-4852.145793,2.231304,-6.240647,-3.178072
17 Sep 2021 04:15:00.000,-5392.643140,116.368938,-5034.159694,2.556714,-6.258868,-2.883457
17 Sep 2021 04:16:00.000,-5229.605039,-259.148890,-5198.170696,2.872980,-6.254735,-2.578530
17 Sep 2021 04:17:00.000,-5047.898703,-633.755402,-5343.592271,3.178973,-6.228262,-2.264383
17 Sep 2021 04:18:00.000,-4848.173797,-1006.112594,-5469.904375,3.473600,-6.179542,-1.942137
17 Sep 2021 04:19:00.000,-4631.144303,-1374.890441,-5576.655298,3.755812,-6.108750,-1.612946
17 Sep 2021 04:20:00.000,-4397.585969,-1738.771653,-5663.463285,4.024599,-6.016136,-1.277987
17 Sep 2021 04:21:00.000,-4148.333533,-2096.456379,-5730.017900,4.279003,-5.902031,-0.938458
17 Sep 2021 04:22:00.000,-3884.277745,-2446.666852,-5776.081138,4.518116,-5.766841,-0.595573
17 Sep 2021 04:23:00.000,-3606.362179,-2788.151948,-5801.488269,4.741084,-5.611050,-0.250558
17 Sep 2021 04:24:00.000,-3315.579864,-3119.691663,-5806.148438,4.947113,-5.435211,0.095353
17 Sep 2021 04:25:00.000,-3012.969733,-3440.101467,-5790.044981,5.135467,-5.239953,0.440923
17 Sep 2021 04:26:00.000,-2699.612915,-3748.236536,-5753.235487,5.305473,-5.025972,0.784916
17 Sep 2021 04:27:00.000,-2376.628868,-4042.995847,-5695.851595,5.456527,-4.794032,1.126102
