"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,-4844.877526,2875.176967,-4764.181436,-0.629274,-6.535373,-3.304156
17 Sep 2021 04:01:00.000,-4873.861347,2478.119535,-4953.918119,-0.339949,-6.694882,-3.014554
17 Sep 2021 04:02:00.000,-4885.451482,2072.201800,-5125.938851,-0.049422,-6.830474,-2.714171
17 Sep 2021 04:03:00.000,-4879.607210,1658.873824,-5279.628462,0.241272,-6.941665,-2.404082
17 Sep 2021 04:04:00.000,-4856.350027,1239.612169,-5414.437337,0.531093,-7.028058,-2.085395
17 Sep 2021 04:05:00.000,-4815.763567,815.914620,-5529.883380,0.819009,-7.089344,-1.759251
17 Sep 2021 04:06:00.000,-4757.993302,389.294838,-5625.553738,1.103991,-7.125303,-1.426815
17 Sep 2021 04:07:00.000,-4683.246018,-38.723053,-5701.106283,1.385024,-7.135806,-1.089277
17 Sep 2021 04:08:00.000,-4591.789079,-466.609904,-5756.270827,1.661103,-7.120815,-0.747844
17 Sep 2021 04:09:00.000,-4483.949467,-892.837012,-5790.850096,1.931245,-7.080383,-0.403736
17 Sep 2021 04:10:00.000,-4360.112614,-1315.881576,-5804.720429,2.194485,-7.014655,-0.058185
17 Sep 2021 04:11:00.000,-4220.721026,-1734.232137,-5797.832225,2.449884,-6.923865,0.287575
17 Sep 2021 04:12:00.000,-4066.272697,-2146.393984,-5770.210118,2.696532,-6.808336,0.632306
17 Sep 2021 04:13:00.000,-3897.319338,-2550.894489,-5721.952890,2.933547,-6.668482,0.974776
17 Sep 2021 04:14:00.000,-3714.464398,-2946.288370,-5653.233116,3.160086,-6.504801,1.313760
17 Sep 2021 04:15:00.000,-3518.360914,-3331.162856,-5564.296550,3.375339,-6.317877,1.648046
17 Sep 2021 04:16:00.000,-3309.709175,-3704.142734,-5455.461243,3.578539,-6.108378,1.976438
17 Sep 2021 04:17:00.000,-3089.254226,-4063.895263,-5327.116406,3.768962,-5.877053,2.297762
17 Sep 2021 04:18:00.000,-2857.783203,-4409.134938,-5179.721021,3.945928,-5.624727,2.610869
17 Sep 2021 04:19:00.000,-2616.122525,-4738.628079,-5013.802196,4.108806,-5.352301,2.914639
17 Sep 2021 04:20:00.000,-2365.134941,-5051.197244,-4829.953281,4.257016,-5.060749,3.207986
17 Sep 2021 04:21:00.000,-2105.716454,-5345.725436,-4628.831750,4.390029,-4.751111,3.489861
17 Sep 2021 04:22:00.000,-1838.793120,-5621.160091,-4411.156842,4.507371,-4.424494,3.759255
17 Sep 2021 04:23:00.000,-1565.317740,-5876.516844,-4177.706996,4.608624,-4.082063,4.015206
17 Sep 2021 04:24:00.000,-1286.266464,-6110.883045,-3929.317063,4.693428,-3.725044,4.256798
17 Sep 2021 04:25:00.000,-1002.635302,-6323.421020,-3666.875324,4.761479,-3.354709,4.483166
17 Sep 2021 04:26:00.000,-715.436571,-6513.371067,-3391.320310,4.812537,-2.972383,4.693503
