"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,1292.031420,-4374.111022,-5799.544221,6.847838,2.630836,-0.458648
17 Sep 2021 04:01:00.000,1700.415303,-4208.511621,-5816.693504,6.758786,2.886296,-0.112481
17 Sep 2021 04:02:00.000,2102.733748,-4027.898260,-5813.041543,6.645585,3.131443,0.234088
17 Sep 2021 04:03:00.000,2497.549326,-3832.916224,-5788.601401,6.508641,3.365403,0.579819
17 Sep 2021 04:04:00.000,2883.451376,-3624.262058,-5743.460481,6.348441,3.587342,0.923477
17 Sep 2021 04:05:00.000,3259.061050,-3402.681074,-5677.780215,6.165558,3.796466,1.263833
17 Sep 2021 04:06:00.000,3623.036240,-3168.964692,-5591.795488,5.960644,3.992032,1.599669
17 Sep 2021 04:07:00.000,3974.076368,-2923.947611,-5485.813794,5.734431,4.173341,1.929784
17 Sep 2021 04:08:00.000,4310.927040,-2668.504828,-5360.214141,5.487726,4.339747,2.252998
17 Sep 2021 04:09:00.000,4632.384524,-2403.548514,-5215.445691,5.221411,4.490656,2.568155
17 Sep 2021 04:10:00.000,4937.300054,-2130.024758,-5052.026157,4.936435,4.625531,2.874128
17 Sep 2021 04:11:00.000,5224.583935,-1848.910185,-4870.539952,4.633818,4.743890,3.169822
17 Sep 2021 04:12:00.000,5493.209433,-1561.208475,-4671.636096,4.314640,4.845313,3.454181
17 Sep 2021 04:13:00.000,5742.216453,-1267.946771,-4456.025896,3.980040,4.929437,3.726187
17 Sep 2021 04:14:00.000,5970.714962,-970.172022,-4224.480404,3.631214,4.995964,3.984868
17 Sep 2021 04:15:00.000,6177.888174,-668.947234,-3977.827660,3.269407,5.044656,4.229298
17 Sep 2021 04:16:00.000,6362.995473,-365.347688,-3716.949726,2.895912,5.075341,4.458604
17 Sep 2021 04:17:00.000,6525.375053,-60.457089,-3442.779539,2.512062,5.087909,4.671966
17 Sep 2021 04:18:00.000,6664.446290,244.636292,-3156.297566,2.119230,5.082317,4.868619
17 Sep 2021 04:19:00.000,6779.711816,548.843509,-2858.528307,1.718817,5.058586,5.047862
17 Sep 2021 04:20:00.000,6870.759300,851.078825,-2550.536623,1.312255,5.016801,5.209053
17 Sep 2021 04:21:00.000,6937.262918,1150.263588,-2233.423935,0.900995,4.957111,5.351616
17 Sep 2021 04:22:00.000,6978.984525,1445.330079,-1908.324278,0.486508,4.879731,5.475041
17 Sep 2021 04:23:00.000,6995.774504,1735.225326,-1576.400252,0.070273,4.784938,5.578886
17 Sep 2021 04:24:00.000,6987.572302,2018.914855,-1238.838860,-0.346223,4.673071,5.662780
17 Sep 2021 04:25:00.000,6954.406652,2295.386391,-896.847267,-0.761491,4.544529,5.726424
17 Sep 2021 04:26:00.000,6896.395470,2563.653460,-551.648479,-1.174049,4.399772,5.769589
17 Sep 2021 04:27:00.000,6813.745435,2822.758917,-204.476971,-1.582421,4.239318,5.792121
17 Sep 2021 04:28:00.000,6706.751255,3071.778355,143.425727,-1.985150,4.063739,5.793940
17 Sep 2021 04:29:00.000,6575.794613,3309.823406,490.815470,-2.380796,3.873664,5.775039
17 Sep 2021 04:30:00.000,6421.342808,3536.044912,836.449947,-2.767945,3.669771,5.735486
17 Sep 2021 04:31:00.000,6243.947089,3749.635948,1179.093126,-3.145214,3.452789,5.675422
17 Sep 2021 04:32:00.000,6044.240682,3949.834707,1517.519671,-3.511256,3.223492,5.595062
17 Sep 2021 04:33:00.000,5822.936536,4135.927213,1850.519327,-3.864762,2.982700,5.494693
17 Sep 2021 04:34:00.000,5580.824772,4307.249870,2176.901243,-4.204469,2.731272,5.374675
17 Sep 2021 04:35:00.000,5318.769866,4463.191823,2495.498237,-4.529164,2.470106,5.235436
17 Sep 2021 04:36:00.000,5037.707563,4603.197144,2805.170968,-4.837685,2.200136,5.077474
17 Sep 2021 04:37:00.000,4738.641531,4726.766806,3104.812006,-5.128930,1.922324,4.901355
17 Sep 2021 04:38:00.000,4422.639781,4833.460469,3393.349798,-5.401859,1.637662,4.707708
17 Sep 2021 04:39:00.000,4090.830852,4922.898043,3669.752497,-5.655496,1.347168,4.497226
17 Sep 2021 04:40:00.000,3744.399780,4994.761044,3933.031654,-5.888934,1.051878,4.270661
17 Sep 2021 04:41:00.000,3384.583865,5048.793730,4182.245750,-6.101339,0.752846,4.028823
17 Sep 2021 04:42:00.000,3012.668256,5084.804010,4416.503566,-6.291952,0.451140,3.772578
17 Sep 2021 04:43:00.000,2629.981354,5102.664125,4634.967367,-6.460091,0.147836,3.502842
17 Sep 2021 04:44:00.000,2237.890073,5102.311104,4836.855901,-6.605155,-0.155982,3.220580
17 Sep 2021 04:45:00.000,1837.794956,5083.746984,5021.447191,-6.726625,-0.459231,2.926800
17 Sep 2021 04:46:00.000,1431.125171,5047.038801,5188.081117,-6.824067,-0.760827,2.622553
17 Sep 2021 04:47:00.000,1019.333407,4992.318347,5336.161777,-6.897132,-1.059695,2.308928
17 Sep 2021 04:48:00.000,603.890685,4919.781700,5465.159619,-6.945559,-1.354769,1.987046
