"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,-1615.546858,-5070.082702,-5110.887921,6.779333,0.631028,-2.768931
17 Sep 2021 04:01:00.000,-1206.110820,-5023.100852,-5267.889531,6.863455,0.931502,-2.459641
17 Sep 2021 04:02:00.000,-792.356571,-4958.192547,-5406.052472,6.923058,1.228639,-2.141555
17 Sep 2021 04:03:00.000,-375.762157,-4875.590223,-5524.882657,6.957929,1.521377,-1.815810
17 Sep 2021 04:04:00.000,42.184193,-4775.589461,-5623.955137,6.967945,1.808673,-1.483572
17 Sep 2021 04:05:00.000,459.989387,-4658.547928,-5702.915619,6.953067,2.089502,-1.146029
17 Sep 2021 04:06:00.000,876.160802,-4524.884096,-5761.481733,6.913349,2.362860,-0.804387
17 Sep 2021 04:07:00.000,1289.211619,-4375.075748,-5799.444042,6.848932,2.627773,-0.459869
17 Sep 2021 04:08:00.000,1697.666133,-4209.658270,-5816.666789,6.760045,2.883296,-0.113706
17 Sep 2021 04:09:00.000,2100.065025,-4029.222738,-5813.088388,6.647006,3.128517,0.232863
17 Sep 2021 04:10:00.000,2494.970577,-3834.413802,-5788.721638,6.510218,3.362561,0.578600
17 Sep 2021 04:11:00.000,2880.971809,-3625.927390,-5743.653680,6.350169,3.584593,0.922267
17 Sep 2021 04:12:00.000,3256.689517,-3404.508213,-5678.045685,6.167431,3.793822,1.262636
17 Sep 2021 04:13:00.000,3620.781208,-3170.947114,-5592.132280,5.962654,3.989501,1.598490
17 Sep 2021 04:14:00.000,3971.945887,-2926.078237,-5486.220704,5.736572,4.170933,1.928627
17 Sep 2021 04:15:00.000,4308.928716,-2670.776050,-5360.689713,5.489990,4.337470,2.251868
17 Sep 2021 04:16:00.000,4630.525492,-2405.952223,-5215.988224,5.223789,4.488518,2.567055
17 Sep 2021 04:17:00.000,4935.586951,-2132.552370,-5052.633712,4.938920,4.623540,2.873062
17 Sep 2021 04:18:00.000,5223.022875,-1851.552675,-4871.210356,4.636401,4.742053,3.168795
17 Sep 2021 04:19:00.000,5491.805990,-1563.956406,-4672.366950,4.317310,4.843636,3.453195
17 Sep 2021 04:20:00.000,5740.975636,-1270.790331,-4456.814588,3.982789,4.927927,3.725247
17 Sep 2021 04:21:00.000,5969.641200,-973.101056,-4225.324113,3.634032,4.994625,3.983976
17 Sep 2021 04:22:00.000,6176.985302,-671.951284,-3978.723369,3.272284,5.043494,4.228458
17 Sep 2021 04:23:00.000,6362.266711,-368.416025,-3717.894232,2.898837,5.074360,4.457819
17 Sep 2021 04:24:00.000,6524.823003,-63.578757,-3443.769463,2.515026,5.087113,4.671238
17 Sep 2021 04:25:00.000,6664.072922,241.472442,-3157.329369,2.122221,5.081708,4.867952
17 Sep 2021 04:26:00.000,6779.518462,545.648774,-2859.598299,1.721825,5.058166,5.047257
17 Sep 2021 04:27:00.000,6870.746648,847.864614,-2551.640978,1.315269,5.016572,5.208513
17 Sep 2021 04:28:00.000,6937.431014,1147.041380,-2234.558702,0.904005,4.957074,5.351143
17 Sep 2021 04:29:00.000,6979.332766,1442.111380,-1909.485400,0.489502,4.879886,5.474636
17 Sep 2021 04:30:00.000,6996.301646,1732.021630,-1577.583577,0.073241,4.785284,5.578551
17 Sep 2021 04:31:00.000,6988.276462,2015.737605,-1240.040157,-0.343292,4.673606,5.662516
17 Sep 2021 04:32:00.000,6955.285315,2292.246931,-898.062239,-0.758607,4.545252,5.726232
17 Sep 2021 04:33:00.000,6897.445497,2560.563004,-552.872780,-1.171222,4.400681,5.769470
17 Sep 2021 04:34:00.000,6814.963076,2819.728500,-205.706224,-1.579662,4.240409,5.792075
17 Sep 2021 04:35:00.000,6708.132161,3068.818800,142.195918,-1.982468,4.065009,5.793968
17 Sep 2021 04:36:00.000,6577.333853,3306.945282,489.589503,-2.378200,3.875108,5.775140
17 Sep 2021 04:37:00.000,6423.034885,3533.258498,835.232206,-2.765446,3.671384,5.735659
17 Sep 2021 04:38:00.000,6245.785961,3746.951195,1177.887967,-3.142821,3.454564,5.675668
17 Sep 2021 04:39:00.000,6046.219782,3947.261204,1516.331402,-3.508976,3.225424,5.595379
17 Sep 2021 04:40:00.000,5825.048797,4133.474151,1849.352198,-3.862604,2.984782,5.495080
17 Sep 2021 04:41:00.000,5583.062651,4304.926008,2175.759428,-4.202441,2.733496,5.375131
17 Sep 2021 04:42:00.000,5321.125373,4461.005462,2494.385820,-4.527272,2.472465,5.235959
17 Sep 2021 04:43:00.000,5040.172286,4601.156092,2804.091926,-4.835936,2.202620,5.078063
17 Sep 2021 04:44:00.000,4741.206670,4724.878354,3103.770198,-5.127332,1.924925,4.902007
17 Sep 2021 04:45:00.000,4425.296176,4831.731361,3392.348950,-5.400416,1.640372,4.708421
17 Sep 2021 04:46:00.000,4093.569018,4921.334454,3668.796188,-5.654214,1.349975,4.497997
17 Sep 2021 04:47:00.000,3747.209940,4993.368560,3932.123304,-5.887817,1.054773,4.271487
17 Sep 2021 04:48:00.000,3387.455986,5047.577325,4181.388607,-6.100391,0.755819,4.029702
17 Sep 2021 04:49:00.000,3015.592081,5083.768028,4415.700695,-6.291177,0.454180,3.773507
17 Sep 2021 04:50:00.000,2632.946444,5101.812267,4634.221640,-6.459491,0.150933,3.503817
17 Sep 2021 04:51:00.000,2240.885842,5101.646413,4836.169984,-6.604733,-0.152841,3.221597
17 Sep 2021 04:52:00.000,1840.810707,5083.271834,5020.823537,-6.726382,-0.456055,2.927856
17 Sep 2021 04:53:00.000,1434.150136,5046.754891,5187.521957,-6.824004,-0.757629,2.623645
17 Sep 2021 04:54:00.000,1022.356786,4992.226692,5335.669110,-6.897249,-1.056486,2.310051
17 Sep 2021 04:55:00.000,606.901682,4919.882627,5464.735206,-6.945855,-1.351560,1.988196
17 Sep 2021 04:56:00.000,189.268967,4829.981666,5574.258691,-6.969648,-1.641797,1.659232
17 Sep 2021 04:57:00.000,-229.049405,4722.845430,5663.847897,-6.968542,-1.926162,1.324333
17 Sep 2021 04:58:00.000,-646.558995,4598.857044,5733.182445,-6.942541,-2.203640,0.984699
17 Sep 2021 04:59:00.000,-1061.768221,4458.459763,5782.014387,-6.891737,-2.473240,0.641544
17 Sep 2021 05:00:00.000,-1473.193683,4302.155392,5810.169098,-6.816311,-2.734002,0.296094
17 Sep 2021 05:01:00.000,-1879.365467,4130.502487,5817.545894,-6.716532,-2.984995,-0.050415
17 Sep 2021 05:02:00.000,-2278.832392,3944.114364,5804.118400,-6.592756,-3.225323,-0.396743
17 Sep 2021 05:03:00.000,-2670.167201,3743.656905,5769.934635,-6.445423,-3.454129,-0.741652
17 Sep 2021 05:04:00.000,-3051.971653,3529.846177,5715.116848,-6.275062,-3.670597,-1.083909
17 Sep 2021 05:05:00.000,-3422.881525,3303.445881,5639.861077,-6.082278,-3.873954,-1.422290
17 Sep 2021 05:06:00.000,-3781.571482,3065.264617,5544.436450,-5.867761,-4.063476,-1.755585
17 Sep 2021 05:07:00.000,-4126.759818,2816.152999,5429.184219,-5.632277,-4.238487,-2.082601
17 Sep 2021 05:08:00.000,-4457.213030,2557.000617,5294.516544,-5.376665,-4.398362,-2.402170
17 Sep 2021 05:09:00.000,-4771.750231,2288.732862,5140.915017,-5.101840,-4.542532,-2.713148
17 Sep 2021 05:10:00.000,-5069.247365,2012.307618,4968.928938,-4.808782,-4.670483,-3.014423
17 Sep 2021 05:11:00.000,-5348.641228,1728.711845,4779.173355,-4.498537,-4.781758,-3.304919
17 Sep 2021 05:12:00.000,-5608.933267,1438.958051,4572.326861,-4.172215,-4.875962,-3.583595
17 Sep 2021 05:13:00.000,-5849.193148,1144.080684,4349.129166,-3.830979,-4.952759,-3.849456
17 Sep 2021 05:14:00.000,-6068.562079,845.132432,4110.378457,-3.476050,-5.011875,-4.101551
17 Sep 2021 05:15:00.000,-6266.255885,543.180467,3856.928539,-3.108695,-5.053100,-4.338979
17 Sep 2021 05:16:00.000,-6441.567807,239.302639,3589.685784,-2.730225,-5.076288,-4.560889
17 Sep 2021 05:17:00.000,-6593.871030,-65.416377,3309.605888,-2.341993,-5.081357,-4.766489
17 Sep 2021 05:18:00.000,-6722.620924,-369.888947,3017.690453,-1.945385,-5.068289,-4.955044
17 Sep 2021 05:19:00.000,-6827.356992,-673.028367,2714.983409,-1.541818,-5.037132,-5.125879
17 Sep 2021 05:20:00.000,-6907.704516,-973.752734,2402.567277,-1.132734,-4.987999,-5.278382
17 Sep 2021 05:21:00.000,-6963.375900,-1270.988812,2081.559297,-0.719594,-4.921064,-5.412010
17 Sep 2021 05:22:00.000,-6994.171695,-1563.675863,1753.107437,-0.303874,-4.836568,-5.526284
17 Sep 2021 05:23:00.000,-6999.981319,-1850.769428,1418.386283,0.112942,-4.734813,-5.620795
17 Sep 2021 05:24:00.000,-6980.783450,-2131.245058,1078.592843,0.529363,-4.616162,-5.695205
17 Sep 2021 05:25:00.000,-6936.646105,-2404.101968,734.942262,0.943902,-4.481041,-5.749248
17 Sep 2021 05:26:00.000,-6867.726402,-2668.366609,388.663479,1.355079,-4.329933,-5.782731
17 Sep 2021 05:27:00.000,-6774.269996,-2923.096140,40.994831,1.761424,-4.163376,-5.795535
17 Sep 2021 05:28:00.000,-6656.610206,-3167.381792,-306.820373,2.161485,-3.981966,-5.787613
17 Sep 2021 05:29:00.000,-6515.166827,-3400.352113,-653.538301,2.553834,-3.786352,-5.758994
17 Sep 2021 05:30:00.000,-6350.444632,-3621.176072,-997.919047,2.937068,-3.577232,-5.709779
17 Sep 2021 05:31:00.000,-6163.031566,-3829.066029,-1338.731060,3.309817,-3.355353,-5.640146
17 Sep 2021 05:32:00.000,-5953.596656,-4023.280538,-1674.755554,3.670751,-3.121508,-5.550343
17 Sep 2021 05:33:00.000,-5722.887614,-4203.126997,-2004.790862,4.018579,-2.876532,-5.440692
17 Sep 2021 05:34:00.000,-5471.728173,-4367.964115,-2327.656736,4.352059,-2.621299,-5.311583
17 Sep 2021 05:35:00.000,-5201.015146,-4517.204198,-2642.198569,4.669998,-2.356721,-5.163480
17 Sep 2021 05:36:00.000,-4911.715220,-4650.315247,-2947.291518,4.971260,-2.083742,-4.996912
17 Sep 2021 05:37:00.000,-4604.861507,-4766.822853,-3241.844534,5.254770,-1.803338,-4.812474
17 Sep 2021 05:38:00.000,-4281.549853,-4866.311887,-3524.804259,5.519513,-1.516510,-4.610826
17 Sep 2021 05:39:00.000,-3942.934927,-4948.427981,-3795.158794,5.764543,-1.224281,-4.392689
17 Sep 2021 05:40:00.000,-3590.226095,-5012.878787,-4051.941318,5.988985,-0.927695,-4.158843
17 Sep 2021 05:41:00.000,-3224.683101,-5059.435023,-4294.233545,6.192036,-0.627810,-3.910125
17 Sep 2021 05:42:00.000,-2847.611567,-5087.931282,-4521.169011,6.372971,-0.325697,-3.647424
17 Sep 2021 05:43:00.000,-2460.358334,-5098.266626,-4731.936165,6.531142,-0.022435,-3.371679
17 Sep 2021 05:44:00.000,-2064.306645,-5090.404940,-4925.781280,6.665984,0.280894,-3.083876
17 Sep 2021 05:45:00.000,-1660.871207,-5064.375057,-5102.011144,6.777015,0.583208,-2.785046
17 Sep 2021 05:46:00.000,-1251.493140,-5020.270656,-5259.995537,6.863837,0.883428,-2.476255
17 Sep 2021 05:47:00.000,-837.634825,-4958.249924,-5399.169490,6.926139,1.180482,-2.158610
17 Sep 2021 05:48:00.000,-420.774683,-4878.534984,-5519.035302,6.963699,1.473310,-1.833245
17 Sep 2021 05:49:00.000,-2.401891,-4781.411106,-5619.164320,6.976383,1.760867,-1.501324
17 Sep 2021 05:50:00.000,415.988933,-4667.225684,-5699.198471,6.964143,2.042126,-1.164034
17 Sep 2021 05:51:00.000,832.903077,-4536.386989,-5758.851547,6.927023,2.316086,-0.822581
17 Sep 2021 05:52:00.000,1246.851067,-4389.362717,-5797.910223,6.865155,2.581767,-0.478187
17 Sep 2021 05:53:00.000,1656.353995,-4226.678309,-5816.234822,6.778760,2.838222,-0.132083
17 Sep 2021 05:54:00.000,2059.948796,-4048.915082,-5813.759817,6.668146,3.084536,0.214494
17 Sep 2021 05:55:00.000,2456.193483,-3856.708142,-5790.494061,6.533707,3.319830,0.560303
17 Sep 2021 05:56:00.000,2843.672293,-3650.744124,-5746.520758,6.375923,3.543265,0.904109
17 Sep 2021 05:57:00.000,3221.000745,-3431.758732,-5681.997166,6.195357,3.754045,1.244681
17 Sep 2021 05:58:00.000,3586.830594,-3200.534116,-5597.154031,5.992655,3.951416,1.580802
