"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,6073.260104,-437.845672,-4166.618349,-2.368891,5.659479,-4.047616
17 Sep 2021 04:01:00.000,5920.258764,-97.749174,-4402.032128,-2.726047,5.675553,-3.792268
17 Sep 2021 04:02:00.000,5746.116211,242.711466,-4621.703714,-3.073454,5.671363,-3.523359
17 Sep 2021 04:03:00.000,5551.455181,582.320581,-4824.847532,-3.409872,5.646921,-3.241850
17 Sep 2021 04:04:00.000,5336.971677,919.865489,-5010.737111,-3.734098,5.602315,-2.948748
17 Sep 2021 04:05:00.000,5103.432482,1254.140826,-5178.707685,-4.044976,5.537703,-2.645100
17 Sep 2021 04:06:00.000,4851.672417,1583.952849,-5328.158568,-4.341394,5.453315,-2.331993
17 Sep 2021 04:07:00.000,4582.591357,1908.123698,-5458.555303,-4.622296,5.349450,-2.010547
17 Sep 2021 04:08:00.000,4297.151018,2225.495605,-5569.431572,-4.886678,5.226480,-1.681911
17 Sep 2021 04:09:00.000,3996.371511,2534.935025,-5660.390866,-5.133597,5.084842,-1.347260
17 Sep 2021 04:10:00.000,3681.327707,2835.336689,-5731.107900,-5.362170,4.925041,-1.007791
17 Sep 2021 04:11:00.000,3353.145387,3125.627550,-5781.329780,-5.571583,4.747647,-0.664718
17 Sep 2021 04:12:00.000,3012.997225,3404.770615,-5810.876902,-5.761088,4.553293,-0.319267
17 Sep 2021 04:13:00.000,2662.098594,3671.768650,-5819.643601,-5.930008,4.342672,0.027325
17 Sep 2021 04:14:00.000,2301.703227,3925.667745,-5807.598523,-6.077741,4.116535,0.373819
17 Sep 2021 04:15:00.000,1933.098733,4165.560716,-5774.784740,-6.203761,3.875689,0.718977
17 Sep 2021 04:16:00.000,1557.602000,4390.590355,-5721.319597,-6.307617,3.620993,1.061563
17 Sep 2021 04:17:00.000,1176.554490,4599.952486,-5647.394289,-6.388939,3.353357,1.400353
17 Sep 2021 04:18:00.000,791.317446,4792.898840,-5553.273179,-6.447439,3.073735,1.734136
17 Sep 2021 04:19:00.000,403.267026,4968.739733,-5439.292855,-6.482907,2.783125,2.061717
