"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,2995.115083,5090.987146,4421.316672,-6.296572,0.432891,3.767004
17 Sep 2021 04:01:00.000,2612.182580,5107.741999,4639.437404,-6.463659,0.129252,3.496991
17 Sep 2021 04:02:00.000,2219.909249,5106.265577,4840.966884,-6.607657,-0.174836,3.214473
17 Sep 2021 04:03:00.000,1819.696283,5086.563927,5025.184419,-6.728053,-0.478286,2.920459
17 Sep 2021 04:04:00.000,1412.973269,5048.708148,5191.431225,-6.824416,-0.780016,2.616002
17 Sep 2021 04:05:00.000,1001.193088,4992.834130,5339.112786,-6.896400,-1.078950,2.302189
17 Sep 2021 04:06:00.000,585.826717,4919.142070,5467.700974,-6.943748,-1.374019,1.980143
17 Sep 2021 04:07:00.000,168.357982,4827.895750,5576.735945,-6.966291,-1.664172,1.651016
17 Sep 2021 04:08:00.000,-249.721751,4719.421598,5665.827779,-6.963947,-1.948373,1.315985
17 Sep 2021 04:09:00.000,-666.918893,4594.107514,5734.657874,-6.936725,-2.225608,0.976248
17 Sep 2021 04:10:00.000,-1081.742979,4452.401489,5782.980088,-6.884720,-2.494887,0.633020
17 Sep 2021 04:11:00.000,-1492.711985,4294.810001,5810.621617,-6.808118,-2.755250,0.287528
17 Sep 2021 04:12:00.000,-1898.357627,4121.896204,5817.483614,-6.707192,-3.005767,-0.058993
17 Sep 2021 04:13:00.000,-2297.230603,3934.277916,5803.541542,-6.582302,-3.245546,-0.405302
17 Sep 2021 04:14:00.000,-2687.905776,3732.625411,5768.845263,-6.433894,-3.473731,-0.750161
17 Sep 2021 04:15:00.000,-3068.987262,3517.659026,5713.518859,-6.262497,-3.689507,-1.092338
17 Sep 2021 04:16:00.000,-3439.113419,3290.146589,5637.760185,-6.068724,-3.892106,-1.430609
17 Sep 2021 04:17:00.000,-3796.961712,3050.900670,5541.840168,-5.853265,-4.080804,-1.763764
17 Sep 2021 04:18:00.000,-4141.253439,2800.775688,5426.101832,-5.616891,-4.254929,-2.090611
17 Sep 2021 04:19:00.000,-4470.758299,2540.664850,5290.959076,-5.360445,-4.413860,-2.409981
17 Sep 2021 04:20:00.000,-4784.298790,2271.496971,5136.895189,-5.084842,-4.557030,-2.720734
17 Sep 2021 04:21:00.000,-5080.754418,1994.233150,4964.461127,-4.791068,-4.683930,-3.021756
17 Sep 2021 04:22:00.000,-5359.065696,1709.863341,4774.273538,-4.480171,-4.794106,-3.311973
17 Sep 2021 04:23:00.000,-5618.237937,1419.402818,4567.012560,-4.153261,-4.887166,-3.590345
17 Sep 2021 04:24:00.000,-5857.344804,1123.888552,4343.419386,-3.811506,-4.962779,-3.855877
17 Sep 2021 04:25:00.000,-6075.531624,824.375505,4104.293617,-3.456126,-5.020675,-4.107621
17 Sep 2021 04:26:00.000,-6272.018443,521.932870,3850.490400,-3.088392,-5.060650,-4.344675
17 Sep 2021 04:27:00.000,-6446.102810,217.640246,3582.917369,-2.709615,-5.082560,-4.566192
17 Sep 2021 04:28:00.000,-6597.162294,-87.416209,3302.531402,-2.321150,-5.086328,-4.771380
17 Sep 2021 04:29:00.000,-6724.656706,-392.147655,3010.335196,-1.924384,-5.071943,-4.959504
17 Sep 2021 04:30:00.000,-6828.130031,-695.466463,2707.373684,-1.520733,-5.039455,-5.129893
17 Sep 2021 04:31:00.000,-6907.212061,-996.290090,2394.730296,-1.111641,-4.988982,-5.281936
17 Sep 2021 04:32:00.000,-6961.619716,-1293.544945,2073.523088,-0.698568,-4.920704,-5.415091
17 Sep 2021 04:33:00.000,-6991.158061,-1586.170221,1744.900738,-0.282990,-4.834867,-5.528881
17 Sep 2021 04:34:00.000,-6995.721003,-1873.121681,1410.038443,0.133609,-4.731776,-5.622898
17 Sep 2021 04:35:00.000,-6975.291671,-2153.375382,1070.133714,0.549739,-4.611801,-5.696807
17 Sep 2021 04:36:00.000,-6929.942479,-2425.931331,726.402095,0.963916,-4.475371,-5.750344
17 Sep 2021 04:37:00.000,-6859.834872,-2689.817053,380.072814,1.374658,-4.322973,-5.783317
17 Sep 2021 04:38:00.000,-6765.218745,-2944.091061,32.384391,1.780498,-4.155152,-5.795608
17 Sep 2021 04:39:00.000,-6646.431559,-3187.846212,-315.419797,2.179987,-3.972508,-5.787173
17 Sep 2021 04:40:00.000,-6503.897134,-3420.212947,-662.095957,2.571697,-3.775693,-5.758042
17 Sep 2021 04:41:00.000,-6338.124137,-3640.362392,-1006.404331,2.954228,-3.565410,-5.708320
17 Sep 2021 04:42:00.000,-6149.704266,-3847.509312,-1347.113627,3.326214,-3.342411,-5.638185
17 Sep 2021 04:43:00.000,-5939.310141,-4040.914918,-1683.005428,3.686326,-3.107491,-5.547886
17 Sep 2021 04:44:00.000,-5707.692900,-4219.889494,-2012.878540,4.033276,-2.861490,-5.437747
17 Sep 2021 04:45:00.000,-5455.679518,-4383.794862,-2335.553296,4.365825,-2.605287,-5.308163
17 Sep 2021 04:46:00.000,-5184.169856,-4532.046656,-2649.875771,4.682784,-2.339795,-5.159596
17 Sep 2021 04:47:00.000,-4894.133445,-4664.116407,-2954.721909,4.983022,-2.065964,-4.992577
17 Sep 2021 04:48:00.000,-4586.606026,-4779.533423,-3249.001542,5.265464,-1.784771,-4.807704
17 Sep 2021 04:49:00.000,-4262.685851,-4877.886469,-3531.662288,5.529102,-1.497219,-4.605639
17 Sep 2021 04:50:00.000,-3923.529761,-4958.825234,-3801.693320,5.772993,-1.204336,-4.387103
17 Sep 2021 04:51:00.000,-3570.349053,-5022.061575,-4058.128973,5.996265,-0.907166,-4.152878
17 Sep 2021 04:52:00.000,-3204.405156,-5067.370545,-4300.052202,6.198120,-0.606772,-3.903802
17 Sep 2021 04:53:00.000,-2827.005124,-5094.591193,-4526.597860,6.377838,-0.304224,-3.640765
17 Sep 2021 04:54:00.000,-2439.496969,-5103.627135,-4736.955794,6.534774,-0.000604,-3.364709
17 Sep 2021 04:55:00.000,-2043.264843,-5094.446896,-4930.373738,6.668368,0.303006,-3.076620
17 Sep 2021 04:56:00.000,-1639.724098,-5067.084019,-5106.160007,6.778142,0.605521,-2.777529
17 Sep 2021 04:57:00.000,-1230.316230,-5021.636943,-5263.685969,6.863704,0.905862,-2.468505
17 Sep 2021 04:58:00.000,-816.503724,-4958.268647,-5402.388294,6.924747,1.202957,-2.150654
17 Sep 2021 04:59:00.000,-399.764839,-4877.206070,-5521.770967,6.961053,1.495746,-1.825111
17 Sep 2021 05:00:00.000,18.411682,-4778.739293,-5621.407063,6.972490,1.783184,-1.493042
17 Sep 2021 05:01:00.000,436.531923,-4663.220505,-5700.940273,6.959019,2.064245,-1.155633
17 Sep 2021 05:02:00.000,853.102138,-4531.062740,-5760.086178,6.920686,2.337926,-0.814092
17 Sep 2021 05:03:00.000,1266.634082,-4382.738404,-5798.633268,6.857628,2.603251,-0.469639
