"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,-5085.665835,1986.473158,4962.542997,-4.783462,-4.689672,-3.024897
17 Sep 2021 04:01:00.000,-5363.512335,1701.772846,4772.170388,-4.472286,-4.799376,-3.314993
17 Sep 2021 04:02:00.000,-5622.203923,1411.010710,4564.731911,-4.145126,-4.891946,-3.593235
17 Sep 2021 04:03:00.000,-5860.815980,1115.224799,4340.969395,-3.803149,-4.967051,-3.858627
17 Sep 2021 04:04:00.000,-6078.495600,815.471046,4101.683045,-3.447578,-5.024424,-4.110219
17 Sep 2021 04:05:00.000,-6274.464639,512.819501,3847.728583,-3.079683,-5.063862,-4.347113
17 Sep 2021 04:06:00.000,-6448.022496,208.350511,3580.014183,-2.700776,-5.085224,-4.568462
17 Sep 2021 04:07:00.000,-6598.548618,-96.849135,3299.497229,-2.312213,-5.088435,-4.773472
17 Sep 2021 04:08:00.000,-6725.504723,-401.690087,3007.180888,-1.915380,-5.073484,-4.961412
17 Sep 2021 04:09:00.000,-6828.436716,-705.084325,2704.110520,-1.511695,-5.040426,-5.131610
17 Sep 2021 04:10:00.000,-6906.976322,-1005.949034,2391.369947,-1.102601,-4.989379,-5.283456
17 Sep 2021 04:11:00.000,-6960.842398,-1303.210479,2070.077570,-0.689558,-4.920526,-5.416408
17 Sep 2021 04:12:00.000,-6989.841944,-1595.807828,1741.382372,-0.274042,-4.834113,-5.529990
17 Sep 2021 04:13:00.000,-6993.870789,-1882.696944,1406.459812,0.142462,-4.730451,-5.623796
17 Sep 2021 04:14:00.000,-6972.913969,-2162.854105,1066.507616,0.558467,-4.609908,-5.697490
17 Sep 2021 04:15:00.000,-6927.045783,-2435.279665,722.741497,0.972486,-4.472918,-5.750810
17 Sep 2021 04:16:00.000,-6856.429526,-2699.001612,376.390807,1.383041,-4.319968,-5.783564
17 Sep 2021 04:17:00.000,-6761.316913,-2953.079045,28.694141,1.788663,-4.151606,-5.795635
17 Sep 2021 04:18:00.000,-6642.047174,-3196.605522,-319.105092,2.187905,-3.968433,-5.786981
17 Sep 2021 04:19:00.000,-6499.045854,-3428.712302,-665.763118,2.579340,-3.771104,-5.757631
17 Sep 2021 04:20:00.000,-6332.823286,-3648.571437,-1010.040243,2.961569,-3.560324,-5.707691
17 Sep 2021 04:21:00.000,-6143.972773,-3855.398731,-1350.705289,3.333227,-3.336845,-5.637340
17 Sep 2021 04:22:00.000,-5933.168473,-4048.456534,-1686.539995,3.692984,-3.101466,-5.546829
17 Sep 2021 04:23:00.000,-5701.162988,-4227.056373,-2016.343372,4.039557,-2.855027,-5.436482
17 Sep 2021 04:24:00.000,-5448.784680,-4390.561408,-2338.936003,4.371706,-2.598408,-5.306693
17 Sep 2021 04:25:00.000,-5176.934711,-4538.388703,-2653.164256,4.688245,-2.332526,-5.157927
17 Sep 2021 04:26:00.000,-4886.583828,-4670.011304,-2957.904412,4.988043,-2.058331,-4.990716
17 Sep 2021 04:27:00.000,-4578.768895,-4784.960115,-3252.066681,5.270027,-1.776800,-4.805657
17 Sep 2021 04:28:00.000,-4254.589190,-4882.825575,-3534.599103,5.533190,-1.488940,-4.603412
17 Sep 2021 04:29:00.000,-3915.202480,-4963.259113,-3804.491308,5.776592,-1.195777,-4.384706
17 Sep 2021 04:30:00.000,-3561.820886,-5025.974389,-4060.778128,5.999362,-0.898359,-4.150318
17 Sep 2021 04:31:00.000,-3195.706553,-5070.748319,-4302.543051,6.200705,-0.597748,-3.901089
17 Sep 2021 04:32:00.000,-2818.167144,-5097.421861,-4528.921495,6.379900,-0.295015,-3.637909
17 Sep 2021 04:33:00.000,-2430.551168,-5105.900585,-4739.103905,6.536306,0.008757,-3.361720
17 Sep 2021 04:34:00.000,-2034.243163,-5096.155006,-4932.338644,6.669366,0.312485,-3.073508
17 Sep 2021 04:35:00.000,-1630.658751,-5068.220686,-5107.934681,6.778601,0.615085,-2.774306
17 Sep 2021 04:36:00.000,-1221.239583,-5022.198104,-5265.264065,6.863623,0.915477,-2.465182
17 Sep 2021 04:37:00.000,-807.448186,-4958.252296,-5403.764168,6.924126,1.212588,-2.147242
17 Sep 2021 04:38:00.000,-390.762741,-4876.612261,-5522.939699,6.959894,1.505359,-1.821624
17 Sep 2021 04:39:00.000,27.328198,-4777.570144,-5622.364474,6.970798,1.792744,-1.489491
17 Sep 2021 04:40:00.000,445.331023,-4661.480188,-5701.682938,6.956799,2.073719,-1.152032
