"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,-5417.046965,-4927.578369,900.821397,2.540603,-3.840306,-5.729042
17 Sep 2021 04:01:00.000,-5255.150429,-5148.957686,555.458645,2.858472,-3.540144,-5.772439
17 Sep 2021 04:02:00.000,-5074.479745,-5351.939026,208.109538,3.166146,-3.227350,-5.795193
17 Sep 2021 04:03:00.000,-4875.679338,-5535.798147,-139.983760,3.462527,-2.903042,-5.797223
17 Sep 2021 04:04:00.000,-4659.458408,-5699.879136,-487.576424,3.746554,-2.568377,-5.778522
17 Sep 2021 04:05:00.000,-4426.588394,-5843.596739,-833.425421,4.017213,-2.224553,-5.739155
17 Sep 2021 04:06:00.000,-4177.900228,-5966.438453,-1176.293952,4.273537,-1.872797,-5.679265
17 Sep 2021 04:07:00.000,-3914.281365,-6067.966355,-1514.955876,4.514611,-1.514366,-5.599065
17 Sep 2021 04:08:00.000,-3636.672621,-6147.818657,-1848.200098,4.739571,-1.150540,-5.498842
17 Sep 2021 04:09:00.000,-3346.064810,-6205.711003,-2174.834895,4.947615,-0.782619,-5.378954
17 Sep 2021 04:10:00.000,-3043.495213,-6241.437477,-2493.692182,5.137999,-0.411917,-5.239831
17 Sep 2021 04:11:00.000,-2730.043872,-6254.871335,-2803.631686,5.310042,-0.039758,-5.081969
17 Sep 2021 04:12:00.000,-2406.829735,-6245.965456,-3103.545027,5.463129,0.332529,-4.905934
17 Sep 2021 04:13:00.000,-2075.006664,-6214.752509,-3392.359677,5.596712,0.703614,-4.712354
17 Sep 2021 04:14:00.000,-1735.759313,-6161.344830,-3669.042802,5.710313,1.072171,-4.501923
17 Sep 2021 04:15:00.000,-1390.298899,-6085.934018,-3932.604950,5.803527,1.436885,-4.275392
17 Sep 2021 04:16:00.000,-1039.858881,-5988.790250,-4182.103590,5.876018,1.796454,-4.033572
17 Sep 2021 04:17:00.000,-685.690552,-5870.261312,-4416.646487,5.927528,2.149592,-3.777327
17 Sep 2021 04:18:00.000,-329.058570,-5730.771352,-4635.394887,5.957872,2.495040,-3.507574
