"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,3375.189355,-6548.746210,398.654589,4.162352,1.792997,-5.786581
17 Sep 2021 04:01:00.000,3618.615332,-6429.615415,50.737401,3.954024,2.179573,-5.799974
17 Sep 2021 04:02:00.000,3849.112337,-6287.512711,-297.361255,3.731590,2.558374,-5.792624
17 Sep 2021 04:03:00.000,4065.858114,-6122.945083,-644.396535,3.495844,2.928047,-5.764560
17 Sep 2021 04:04:00.000,4268.079534,-5936.499783,-989.127399,3.247630,3.287270,-5.715881
17 Sep 2021 04:05:00.000,4455.055350,-5728.842233,-1330.321047,2.987833,3.634760,-5.646761
17 Sep 2021 04:06:00.000,4626.118776,-5500.713651,-1666.757329,2.717382,3.969276,-5.557448
17 Sep 2021 04:07:00.000,4780.659860,-5252.928403,-1997.233108,2.437242,4.289621,-5.448260
17 Sep 2021 04:08:00.000,4918.127659,-4986.371101,-2320.566560,2.148415,4.594652,-5.319589
17 Sep 2021 04:09:00.000,5038.032207,-4701.993438,-2635.601407,1.851931,4.883277,-5.171895
17 Sep 2021 04:10:00.000,5139.946256,-4400.810797,-2941.211044,1.548849,5.154467,-5.005705
17 Sep 2021 04:11:00.000,5223.506802,-4083.898620,-3236.302573,1.240251,5.407250,-4.821614
17 Sep 2021 04:12:00.000,5288.416376,-3752.388571,-3519.820710,0.927241,5.640725,-4.620280
17 Sep 2021 04:13:00.000,5334.444106,-3407.464495,-3790.751560,0.610934,5.854055,-4.402424
17 Sep 2021 04:14:00.000,5361.426534,-3050.358187,-4048.126239,0.292460,6.046480,-4.168824
17 Sep 2021 04:15:00.000,5369.268199,-2682.344998,-4291.024343,-0.027043,6.217309,-3.920315
17 Sep 2021 04:16:00.000,5357.941974,-2304.739278,-4518.577238,-0.346435,6.365934,-3.657788
17 Sep 2021 04:17:00.000,5327.489162,-1918.889679,-4729.971165,-0.664576,6.491821,-3.382179
17 Sep 2021 04:18:00.000,5278.019339,-1526.174342,-4924.450155,-0.980330,6.594521,-3.094476
17 Sep 2021 04:19:00.000,5209.709968,-1127.995976,-5101.318724,-1.292570,6.673667,-2.795706
17 Sep 2021 04:20:00.000,5122.805757,-725.776842,-5259.944367,-1.600182,6.728974,-2.486938
17 Sep 2021 04:21:00.000,5017.617783,-320.953677,-5399.759820,-1.902068,6.760245,-2.169277
17 Sep 2021 04:22:00.000,4894.522381,85.027439,-5520.265083,-2.197149,6.767367,-1.843858
17 Sep 2021 04:23:00.000,4753.959795,490.716249,-5621.029213,-2.484374,6.750315,-1.511845
17 Sep 2021 04:24:00.000,4596.432605,894.663497,-5701.691865,-2.762717,6.709147,-1.174426
17 Sep 2021 04:25:00.000,4422.503928,1295.426110,-5761.964578,-3.031185,6.644011,-0.832807
17 Sep 2021 04:26:00.000,4232.795407,1691.572350,-5801.631807,-3.288820,6.555139,-0.488209
17 Sep 2021 04:27:00.000,4027.984989,2081.686930,-5820.551696,-3.534703,6.442848,-0.141866
17 Sep 2021 04:28:00.000,3808.804503,2464.376070,-5818.656584,-3.767956,6.307537,0.204985
17 Sep 2021 04:29:00.000,3576.037041,2838.272475,-5795.953246,-3.987747,6.149691,0.551103
17 Sep 2021 04:30:00.000,3330.514165,3202.040225,-5752.522872,-4.193293,5.969871,0.895250
17 Sep 2021 04:31:00.000,3073.112933,3554.379542,-5688.520771,-4.383861,5.768720,1.236195
17 Sep 2021 04:32:00.000,2804.752770,3894.031439,-5604.175822,-4.558769,5.546955,1.572720
17 Sep 2021 04:33:00.000,2526.392178,4219.782216,-5499.789651,-4.717396,5.305369,1.903620
17 Sep 2021 04:34:00.000,2239.025316,4530.467798,-5375.735555,-4.859175,5.044824,2.227713
17 Sep 2021 04:35:00.000,1943.678451,4824.977896,-5232.457164,-4.983601,4.766250,2.543839
17 Sep 2021 04:36:00.000,1641.406288,5102.259973,-5070.466858,-5.090231,4.470641,2.850869
17 Sep 2021 04:37:00.000,1333.288209,5361.323004,-4890.343933,-5.178685,4.159054,3.147703
17 Sep 2021 04:38:00.000,1020.424415,5601.241024,-4692.732530,-5.248647,3.832600,3.433281
17 Sep 2021 04:39:00.000,703.931999,5821.156430,-4478.339329,-5.299870,3.492446,3.706581
17 Sep 2021 04:40:00.000,384.940956,6020.283054,-4247.931025,-5.332170,3.139806,3.966625
17 Sep 2021 04:41:00.000,64.590150,6197.908968,-4002.331587,-5.345434,2.775940,4.212485
17 Sep 2021 04:42:00.000,-255.976751,6353.399031,-3742.419305,-5.339615,2.402147,4.443280
17 Sep 2021 04:43:00.000,-575.615363,6486.197160,-3469.123657,-5.314734,2.019763,4.658186
17 Sep 2021 04:44:00.000,-893.184664,6595.828321,-3183.421981,-5.270882,1.630152,4.856433
17 Sep 2021 04:45:00.000,-1207.551072,6681.900225,-2886.335979,-5.208216,1.234708,5.037313
17 Sep 2021 04:46:00.000,-1517.592493,6744.104732,-2578.928068,-5.126959,0.834841,5.200180
17 Sep 2021 04:47:00.000,-1822.202319,6782.218957,-2262.297574,-5.027404,0.431981,5.344449
17 Sep 2021 04:48:00.000,-2120.293386,6796.106067,-1937.576805,-4.909907,0.027566,5.469607
17 Sep 2021 04:49:00.000,-2410.801848,6785.715769,-1605.927003,-4.774887,-0.376959,5.575204
17 Sep 2021 04:50:00.000,-2692.690976,6751.084499,-1268.534186,-4.622827,-0.780148,5.660864
17 Sep 2021 04:51:00.000,-2964.954860,6692.335288,-926.604913,-4.454272,-1.180562,5.726279
17 Sep 2021 04:52:00.000,-3226.621993,6609.677327,-581.361964,-4.269823,-1.576770,5.771217
17 Sep 2021 04:53:00.000,-3476.758744,6503.405225,-234.039970,-4.070140,-1.967356,5.795517
17 Sep 2021 04:54:00.000,-3714.472684,6373.897953,114.119005,-3.855936,-2.350925,5.799090
17 Sep 2021 04:55:00.000,-3938.915773,6221.617500,461.869900,-3.627976,-2.726106,5.781926
17 Sep 2021 04:56:00.000,-4149.287384,6047.107217,807.969117,-3.387076,-3.091560,5.744085
17 Sep 2021 04:57:00.000,-4344.837160,5850.989886,1151.178963,-3.134095,-3.445980,5.685702
17 Sep 2021 04:58:00.000,-4524.867688,5633.965490,1490.272076,-2.869938,-3.788100,5.606986
17 Sep 2021 04:59:00.000,-4688.736990,5396.808721,1824.035818,-2.595547,-4.116697,5.508220
17 Sep 2021 05:00:00.000,-4835.860809,5140.366211,2151.276609,-2.311902,-4.430597,5.389755
17 Sep 2021 05:01:00.000,-4965.714693,4865.553511,2470.824196,-2.020018,-4.728679,5.252015
17 Sep 2021 05:02:00.000,-5077.835867,4573.351822,2781.535837,-1.720935,-5.009876,5.095494
17 Sep 2021 05:03:00.000,-5171.824878,4264.804491,3082.300388,-1.415723,-5.273185,4.920751
17 Sep 2021 05:04:00.000,-5247.347019,3941.013286,3372.042279,-1.105470,-5.517663,4.728410
17 Sep 2021 05:05:00.000,-5304.133526,3603.134462,3649.725356,-0.791285,-5.742438,4.519160
