"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,4581.014167,1910.694057,-5458.980034,-4.624933,5.347603,-2.009396
17 Sep 2021 04:01:00.000,4295.418543,2227.950640,-5569.786448,-4.889217,5.224483,-1.680736
17 Sep 2021 04:02:00.000,3994.489936,2537.265970,-5660.674619,-5.136027,5.082703,-1.346066
17 Sep 2021 04:03:00.000,3679.303749,2837.535222,-5731.319515,-5.364485,4.922767,-1.006582
17 Sep 2021 04:04:00.000,3350.986272,3127.685821,-5781.468499,-5.573773,4.745246,-0.663499
17 Sep 2021 04:05:00.000,3010.710661,3406.681274,-5810.942230,-5.763145,4.550774,-0.318042
17 Sep 2021 04:06:00.000,2659.692745,3673.524877,-5819.635304,-5.931926,4.340044,0.028551
17 Sep 2021 04:07:00.000,2299.186682,3927.263268,-5807.516630,-6.079512,4.113807,0.375043
17 Sep 2021 04:08:00.000,1930.480478,4166.989840,-5774.629545,-6.205379,3.872871,0.720194
17 Sep 2021 04:09:00.000,1554.891382,4391.847978,-5721.091654,-6.309076,3.618096,1.062769
17 Sep 2021 04:10:00.000,1173.761188,4601.034117,-5647.094414,-6.390235,3.350390,1.401543
17 Sep 2021 04:11:00.000,788.451432,4793.800619,-5552.902444,-6.448566,3.070708,1.735306
17 Sep 2021 04:12:00.000,400.338534,4969.458442,-5438.852585,-6.483861,2.780050,2.062862
17 Sep 2021 04:13:00.000,10.808881,5127.379601,-5305.352692,-6.495996,2.479452,2.383042
17 Sep 2021 04:14:00.000,-378.746129,5266.999417,-5152.880175,-6.484927,2.169988,2.694700
17 Sep 2021 04:15:00.000,-766.935053,5387.818537,-4981.980292,-6.450696,1.852761,2.996721
17 Sep 2021 04:16:00.000,-1152.371378,5489.404713,-4793.264201,-6.393424,1.528905,3.288026
17 Sep 2021 04:17:00.000,-1533.678466,5571.394356,-4587.406771,-6.313318,1.199575,3.567572
17 Sep 2021 04:18:00.000,-1909.494478,5633.493833,-4365.144174,-6.210665,0.865947,3.834360
17 Sep 2021 04:19:00.000,-2278.477234,5675.480521,-4127.271247,-6.085831,0.529212,4.087436
17 Sep 2021 04:20:00.000,-2639.309008,5697.203602,-3874.638650,-5.939264,0.190572,4.325895
17 Sep 2021 04:21:00.000,-2990.701232,5698.584609,-3608.149829,-5.771487,-0.148763,4.548884
17 Sep 2021 04:22:00.000,-3331.399100,5679.617705,-3328.757779,-5.583101,-0.487582,4.755606
17 Sep 2021 04:23:00.000,-3660.186047,5640.369711,-3037.461640,-5.374779,-0.824675,4.945321
17 Sep 2021 04:24:00.000,-3975.888093,5580.979868,-2735.303122,-5.147267,-1.158838,5.117351
17 Sep 2021 04:25:00.000,-4277.378038,5501.659344,-2423.362781,-4.901377,-1.488878,5.271080
17 Sep 2021 04:26:00.000,-4563.579483,5402.690483,-2102.756154,-4.637988,-1.813617,5.405960
17 Sep 2021 04:27:00.000,-4833.470673,5284.425799,-1774.629769,-4.358041,-2.131894,5.521507
17 Sep 2021 04:28:00.000,-5086.088149,5147.286724,-1440.157046,-4.062538,-2.442573,5.617309
17 Sep 2021 04:29:00.000,-5320.530181,4991.762101,-1100.534102,-3.752535,-2.744544,5.693022
17 Sep 2021 04:30:00.000,-5535.959993,4818.406447,-756.975470,-3.429138,-3.036728,5.748377
17 Sep 2021 04:31:00.000,-5731.608746,4627.837970,-410.709759,-3.093503,-3.318082,5.783174
17 Sep 2021 04:32:00.000,-5906.778281,4420.736370,-62.975258,-2.746831,-3.587601,5.797291
17 Sep 2021 04:33:00.000,-6060.843614,4197.840411,284.984491,-2.390359,-3.844321,5.790675
17 Sep 2021 04:34:00.000,-6193.255164,3959.945288,631.925140,-2.025361,-4.087326,5.763351
17 Sep 2021 04:35:00.000,-6303.540712,3707.899788,976.605985,-1.653142,-4.315747,5.715417
17 Sep 2021 04:36:00.000,-6391.307086,3442.603264,1317.794404,-1.275030,-4.528767,5.647044
17 Sep 2021 04:37:00.000,-6456.241565,3165.002423,1654.270264,-0.892377,-4.725627,5.558476
17 Sep 2021 04:38:00.000,-6498.112990,2876.087950,1984.830285,-0.506549,-4.905621,5.450030
17 Sep 2021 04:39:00.000,-6516.772589,2576.890973,2308.292341,-0.118925,-5.068107,5.322095
17 Sep 2021 04:40:00.000,-6512.154502,2268.479381,2623.499690,0.269110,-5.212503,5.175126
17 Sep 2021 04:41:00.000,-6484.276021,1951.954012,2929.325111,0.656171,-5.338293,5.009651
17 Sep 2021 04:42:00.000,-6433.237516,1628.444727,3224.674932,1.040875,-5.445027,4.826261
17 Sep 2021 04:43:00.000,-6359.222081,1299.106373,3508.492944,1.421848,-5.532324,4.625612
17 Sep 2021 04:44:00.000,-6262.494874,965.114665,3779.764177,1.797730,-5.599869,4.408420
17 Sep 2021 04:45:00.000,-6143.402165,627.661982,4037.518529,2.167177,-5.647423,4.175464
17 Sep 2021 04:46:00.000,-6002.370101,287.953120,4280.834236,2.528871,-5.674813,3.927575
17 Sep 2021 04:47:00.000,-5839.903181,-52.799022,4508.841170,2.881519,-5.681941,3.665641
17 Sep 2021 04:48:00.000,-5656.582444,-393.377759,4720.723947,3.223864,-5.668781,3.390598
17 Sep 2021 04:49:00.000,-5453.063402,-732.566976,4915.724845,3.554681,-5.635379,3.103430
17 Sep 2021 04:50:00.000,-5230.073686,-1069.155464,5093.146515,3.872790,-5.581853,2.805164
