"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,-2684.796963,4639.693423,-5069.715554,-6.732871,-0.793134,2.839705
17 Sep 2021 04:01:00.000,-3083.775500,4583.945315,-4890.263756,-6.561008,-1.067703,3.136515
17 Sep 2021 04:02:00.000,-3471.731763,4511.839616,-4693.323709,-6.365706,-1.338470,3.422108
17 Sep 2021 04:03:00.000,-3847.279820,4423.633143,-4479.599692,-6.147663,-1.604469,3.695464
17 Sep 2021 04:04:00.000,-4209.078085,4319.640167,-4249.856008,-5.907659,-1.864751,3.955604
17 Sep 2021 04:05:00.000,-4555.834116,4200.231297,-4004.914250,-5.646552,-2.118386,4.201598
17 Sep 2021 04:06:00.000,-4886.309225,4065.832159,-3745.650357,-5.365274,-2.364470,4.432567
17 Sep 2021 04:07:00.000,-5199.322909,3916.921875,-3472.991492,-5.064831,-2.602125,4.647685
17 Sep 2021 04:08:00.000,-5493.757063,3754.031361,-3187.912714,-4.746296,-2.830501,4.846182
17 Sep 2021 04:09:00.000,-5768.559974,3577.741428,-2891.433502,-4.410807,-3.048785,5.027348
17 Sep 2021 04:10:00.000,-6022.750081,3388.680716,-2584.614102,-4.059564,-3.256196,5.190536
17 Sep 2021 04:11:00.000,-6255.419478,3187.523451,-2268.551740,-3.693822,-3.451995,5.335162
17 Sep 2021 04:12:00.000,-6465.737157,2974.987038,-1944.376694,-3.314887,-3.635482,5.460709
17 Sep 2021 04:13:00.000,-6652.951978,2751.829506,-1613.248257,-2.924113,-3.806002,5.566727
17 Sep 2021 04:14:00.000,-6816.395350,2518.846801,-1276.350585,-2.522897,-3.962947,5.652838
17 Sep 2021 04:15:00.000,-6955.483619,2276.869950,-934.888468,-2.112672,-4.105757,5.718734
17 Sep 2021 04:16:00.000,-7069.720152,2026.762097,-590.083019,-1.694903,-4.233920,5.764179
17 Sep 2021 04:17:00.000,-7158.697110,1769.415421,-243.167308,-1.271085,-4.346981,5.789010
17 Sep 2021 04:18:00.000,-7222.096908,1505.747956,104.618051,-0.842730,-4.444533,5.793140
17 Sep 2021 04:19:00.000,-7259.693341,1236.700316,452.029332,-0.411370,-4.526230,5.776552
17 Sep 2021 04:20:00.000,-7271.352397,963.232338,797.824145,0.021455,-4.591780,5.739306
17 Sep 2021 04:21:00.000,-7257.032735,686.319660,1140.765883,0.454198,-4.640947,5.681536
17 Sep 2021 04:22:00.000,-7216.785826,406.950236,1479.628142,0.885313,-4.673556,5.603448
17 Sep 2021 04:23:00.000,-7150.755774,126.120817,1813.199104,1.313260,-4.689490,5.505322
17 Sep 2021 04:24:00.000,-7059.178797,-155.166609,2140.285875,1.736510,-4.688693,5.387507
17 Sep 2021 04:25:00.000,-6942.382382,-435.908391,2459.718750,2.153551,-4.671165,5.250426
17 Sep 2021 04:26:00.000,-6800.784115,-715.102796,2770.355392,2.562892,-4.636969,5.094569
17 Sep 2021 04:27:00.000,-6634.890188,-991.753584,3071.084925,2.963072,-4.586228,4.920493
17 Sep 2021 04:28:00.000,-6445.293587,-1264.873562,3360.831897,3.352662,-4.519121,4.728821
17 Sep 2021 04:29:00.000,-6232.671976,-1533.488109,3638.560134,3.730268,-4.435887,4.520238
17 Sep 2021 04:30:00.000,-5997.785272,-1796.638648,3903.276443,4.094542,-4.336823,4.295489
17 Sep 2021 04:31:00.000,-5741.472931,-2053.386075,4154.034160,4.444184,-4.222282,4.055380
17 Sep 2021 04:32:00.000,-5464.650946,-2302.814103,4389.936541,4.777943,-4.092672,3.800768
17 Sep 2021 04:33:00.000,-5168.308575,-2544.032536,4610.139967,5.094628,-3.948455,3.532564
17 Sep 2021 04:34:00.000,-4853.504806,-2776.180446,4813.856959,5.393108,-3.790145,3.251727
17 Sep 2021 04:35:00.000,-4521.364570,-2998.429245,5000.358995,5.672315,-3.618308,2.959261
17 Sep 2021 04:36:00.000,-4173.074725,-3209.985640,5168.979118,5.931254,-3.433555,2.656212
17 Sep 2021 04:37:00.000,-3809.879811,-3410.094470,5319.114318,6.168999,-3.236545,2.343665
17 Sep 2021 04:38:00.000,-3433.077606,-3598.041397,5450.227688,6.384701,-3.027981,2.022736
17 Sep 2021 04:39:00.000,-3044.014488,-3773.155457,5561.850347,6.577589,-2.808608,1.694574
17 Sep 2021 04:40:00.000,-2644.080623,-3934.811457,5653.583116,6.746976,-2.579206,1.360351
17 Sep 2021 04:41:00.000,-2234.704999,-4082.432205,5725.097943,6.892255,-2.340595,1.021264
17 Sep 2021 04:42:00.000,-1817.350318,-4215.490572,5776.139078,7.012908,-2.093626,0.678524
17 Sep 2021 04:43:00.000,-1393.507773,-4333.511374,5806.523990,7.108504,-1.839179,0.333358
17 Sep 2021 04:44:00.000,-964.691719,-4436.073069,5816.144015,7.178703,-1.578163,-0.013000
17 Sep 2021 04:45:00.000,-532.434259,-4522.809264,5804.964747,7.223253,-1.311508,-0.359312
17 Sep 2021 04:46:00.000,-98.279776,-4593.410020,5773.026162,7.241996,-1.040166,-0.704339
17 Sep 2021 04:47:00.000,336.220590,-4647.622964,5720.442473,7.234864,-0.765105,-1.046847
17 Sep 2021 04:48:00.000,769.514483,-4685.254188,5647.401725,7.201885,-0.487306,-1.385612
17 Sep 2021 04:49:00.000,1200.053874,-4706.168946,5554.165117,7.143176,-0.207760,-1.719421
17 Sep 2021 04:50:00.000,1626.300596,-4710.292131,5441.066072,7.058947,0.072535,-2.047082
17 Sep 2021 04:51:00.000,2046.731834,-4697.608552,5308.509046,6.949499,0.352580,-2.367422
17 Sep 2021 04:52:00.000,2459.845571,-4668.162982,5156.968076,6.815224,0.631374,-2.679296
17 Sep 2021 04:53:00.000,2864.165953,-4622.060006,4986.985090,6.656602,0.907923,-2.981588
17 Sep 2021 04:54:00.000,3258.248557,-4559.463648,4799.167967,6.474199,1.181241,-3.273218
17 Sep 2021 04:55:00.000,3640.685556,-4480.596785,4594.188364,6.268668,1.450352,-3.553143
17 Sep 2021 04:56:00.000,4010.110746,-4385.740358,4372.779312,6.040743,1.714295,-3.820361
17 Sep 2021 04:57:00.000,4365.204430,-4275.232365,4135.732595,5.791239,1.972129,-4.073917
17 Sep 2021 04:58:00.000,4704.698125,-4149.466665,3883.895923,5.521047,2.222934,-4.312904
17 Sep 2021 04:59:00.000,5027.379102,-4008.891564,3618.169895,5.231134,2.465814,-4.536467
17 Sep 2021 05:00:00.000,5332.094711,-3854.008228,3339.504778,4.922534,2.699903,-4.743808
17 Sep 2021 05:01:00.000,5617.756505,-3685.368886,3048.897115,4.596352,2.924365,-4.934184
17 Sep 2021 05:02:00.000,5883.344121,-3503.574870,2747.386155,4.253752,3.138399,-5.106915
17 Sep 2021 05:03:00.000,6127.908929,-3309.274463,2436.050139,3.895958,3.341241,-5.261383
17 Sep 2021 05:04:00.000,6350.577421,-3103.160593,2116.002444,3.524250,3.532167,-5.397036
17 Sep 2021 05:05:00.000,6550.554328,-2885.968359,1788.387601,3.139955,3.710495,-5.513388
17 Sep 2021 05:06:00.000,6727.125462,-2658.472412,1454.377204,2.744446,3.875588,-5.610024
17 Sep 2021 05:07:00.000,6879.660264,-2421.484186,1115.165715,2.339138,4.026858,-5.686597
17 Sep 2021 05:08:00.000,7007.614063,-2175.849012,771.966200,1.925476,4.163764,-5.742834
17 Sep 2021 05:09:00.000,7110.530011,-1922.443097,426.005984,1.504941,4.285817,-5.778535
17 Sep 2021 05:10:00.000,7188.040721,-1662.170399,78.522266,1.079034,4.392581,-5.793570
17 Sep 2021 05:11:00.000,7239.869578,-1395.959404,-269.242307,0.649277,4.483675,-5.787887
17 Sep 2021 05:12:00.000,7265.831723,-1124.759816,-616.044084,0.217206,4.558773,-5.761506
17 Sep 2021 05:13:00.000,7265.834715,-849.539163,-960.642855,-0.215636,4.617607,-5.714521
17 Sep 2021 05:14:00.000,7239.878858,-571.279349,-1301.806290,-0.647702,4.659966,-5.647099
17 Sep 2021 05:15:00.000,7188.057201,-290.973153,-1638.314343,-1.077450,4.685700,-5.559484
17 Sep 2021 05:16:00.000,7110.555204,-9.620680,-1968.963617,-1.503342,4.694715,-5.451986
17 Sep 2021 05:17:00.000,7007.650072,271.774200,-2292.571665,-1.923858,4.686979,-5.324992
17 Sep 2021 05:18:00.000,6879.709767,552.207436,-2607.981223,-2.337496,4.662519,-5.178955
17 Sep 2021 05:19:00.000,6727.191690,830.678382,-2914.064341,-2.742777,4.621422,-5.014397
17 Sep 2021 05:20:00.000,6550.641045,1106.193362,-3209.726427,-3.138255,4.563833,-4.831907
17 Sep 2021 05:21:00.000,6350.688893,1377.769222,-3493.910152,-3.522515,4.489959,-4.632137
17 Sep 2021 05:22:00.000,6128.049893,1644.436830,-3765.599236,-3.894186,4.400062,-4.415802
17 Sep 2021 05:23:00.000,5883.519752,1905.244545,-4023.822082,-4.251939,4.294462,-4.183676
17 Sep 2021 05:24:00.000,5617.972375,2159.261602,-4267.655248,-4.594497,4.173537,-3.936588
17 Sep 2021 05:25:00.000,5332.356747,2405.581443,-4496.226755,-4.920636,4.037716,-3.675423
