"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,-3911.425984,-6069.510088,-1516.146317,4.515907,-1.511673,-5.598747
17 Sep 2021 04:01:00.000,-3633.744631,-6149.198205,-1849.369346,4.740695,-1.147760,-5.498454
17 Sep 2021 04:02:00.000,-3343.074668,-6206.921439,-2175.978768,4.948563,-0.779762,-5.378497
17 Sep 2021 04:03:00.000,-3040.453597,-6242.474477,-2494.806590,5.138767,-0.408993,-5.239306
17 Sep 2021 04:04:00.000,-2726.961643,-6255.731194,-2804.712644,5.310628,-0.036777,-5.081379
17 Sep 2021 04:05:00.000,-2403.717899,-6246.645104,-3104.588669,5.463530,0.335555,-4.905281
17 Sep 2021 04:06:00.000,-2071.876334,-6215.249516,-3393.362271,5.596927,0.706675,-4.711640
17 Sep 2021 04:07:00.000,-1732.621666,-6161.657420,-3670.000762,5.710342,1.075257,-4.501150
17 Sep 2021 04:08:00.000,-1387.165140,-6086.061073,-3933.514850,5.803369,1.439984,-4.274564
17 Sep 2021 04:09:00.000,-1036.740200,-5988.731316,-4182.962177,5.875674,1.799554,-4.032691
17 Sep 2021 04:10:00.000,-682.598085,-5870.016597,-4417.450690,5.926999,2.152683,-3.776397
17 Sep 2021 04:11:00.000,-326.003360,-5730.341728,-4636.141831,5.957160,2.498111,-3.506597
17 Sep 2021 04:12:00.000,31.770595,-5570.206366,-4838.253534,5.966047,2.834603,-3.224258
17 Sep 2021 04:13:00.000,389.446136,-5390.183220,-5023.063025,5.953629,3.160959,-2.930389
17 Sep 2021 04:14:00.000,745.745917,-5190.916008,-5189.909403,5.919949,3.476012,-2.626040
17 Sep 2021 04:15:00.000,1099.397452,-4973.117152,-5338.196008,5.865125,3.778639,-2.312300
17 Sep 2021 04:16:00.000,1449.137657,-4737.565234,-5467.392550,5.789354,4.067759,-1.990291
17 Sep 2021 04:17:00.000,1793.717365,-4485.102208,-5577.037008,5.692904,4.342340,-1.661165
17 Sep 2021 04:18:00.000,2131.905783,-4216.630397,-5666.737282,5.576119,4.601402,-1.326098
17 Sep 2021 04:19:00.000,2462.494894,-3933.109261,-5736.172594,5.439416,4.844019,-0.986289
17 Sep 2021 04:20:00.000,2784.303768,-3635.551974,-5785.094637,5.283282,5.069327,-0.642953
17 Sep 2021 04:21:00.000,3096.182779,-3325.021801,-5813.328463,5.108273,5.276522,-0.297317
17 Sep 2021 04:22:00.000,3397.017717,-3002.628296,-5820.773105,4.915015,5.464863,0.049382
17 Sep 2021 04:23:00.000,3685.733767,-2669.523343,-5807.401942,4.704195,5.633680,0.395904
17 Sep 2021 04:24:00.000,3961.299344,-2326.897036,-5773.262793,4.476567,5.782369,0.741010
17 Sep 2021 04:25:00.000,4222.729787,-1975.973428,-5718.477747,4.232942,5.910401,1.083466
17 Sep 2021 04:26:00.000,4469.090872,-1618.006160,-5643.242724,3.974191,6.017319,1.422048
17 Sep 2021 04:27:00.000,4699.502151,-1254.273979,-5547.826774,3.701235,6.102742,1.755544
17 Sep 2021 04:28:00.000,4913.140099,-886.076175,-5432.571120,3.415051,6.166366,2.082762
17 Sep 2021 04:29:00.000,5109.241061,-514.727933,-5297.887931,3.116658,6.207965,2.402532
17 Sep 2021 04:30:00.000,5287.103974,-141.555643,-5144.258854,2.807122,6.227390,2.713710
17 Sep 2021 04:31:00.000,5446.092883,232.107846,-4972.233286,2.487549,6.224573,3.015183
17 Sep 2021 04:32:00.000,5585.639204,604.927978,-4782.426415,2.159078,6.199526,3.305874
17 Sep 2021 04:33:00.000,5705.243768,975.573263,-4575.517015,1.822883,6.152338,3.584742
17 Sep 2021 04:34:00.000,5804.478598,1342.720028,-4352.245021,1.480164,6.083178,3.850791
17 Sep 2021 04:35:00.000,5882.988448,1705.057149,-4113.408882,1.132145,5.992296,4.103069
17 Sep 2021 04:36:00.000,5940.492066,2061.290728,-3859.862709,0.780068,5.880015,4.340674
17 Sep 2021 04:37:00.000,5976.783212,2410.148715,-3592.513215,0.425190,5.746739,4.562756
17 Sep 2021 04:38:00.000,5991.731387,2750.385453,-3312.316476,0.068779,5.592943,4.768522
17 Sep 2021 04:39:00.000,5985.282310,3080.786123,-3020.274511,-0.287893,5.419178,4.957234
17 Sep 2021 04:40:00.000,5957.458112,3400.171082,-2717.431700,-0.643552,5.226065,5.128219
17 Sep 2021 04:41:00.000,5908.357261,3707.400075,-2404.871048,-0.996927,5.014295,5.280864
17 Sep 2021 04:42:00.000,5838.154211,4001.376306,-2083.710310,-1.346757,4.784624,5.414624
17 Sep 2021 04:43:00.000,5747.098787,4281.050355,-1755.097998,-1.691792,4.537874,5.529021
17 Sep 2021 04:44:00.000,5635.515293,4545.423919,-1420.209271,-2.030799,4.274927,5.623646
17 Sep 2021 04:45:00.000,5503.801355,4793.553383,-1080.241733,-2.362569,3.996722,5.698160
17 Sep 2021 04:46:00.000,5352.426508,5024.553182,-736.411151,-2.685915,3.704253,5.752296
17 Sep 2021 04:47:00.000,5181.930522,5237.598964,-389.947105,-2.999682,3.398566,5.785861
17 Sep 2021 04:48:00.000,4992.921473,5431.930532,-42.088595,-3.302751,3.080753,5.798736
17 Sep 2021 04:49:00.000,4786.073580,5606.854554,305.920396,-3.594037,2.751949,5.790873
17 Sep 2021 04:50:00.000,4562.124794,5761.747042,652.835343,-3.872500,2.413329,5.762302
17 Sep 2021 04:51:00.000,4321.874172,5896.055570,997.415636,-4.137145,2.066104,5.713124
17 Sep 2021 04:52:00.000,4066.179019,6009.301253,1338.429014,-4.387027,1.711512,5.643515
17 Sep 2021 04:53:00.000,3795.951836,6101.080448,1674.655971,-4.621252,1.350822,5.553724
17 Sep 2021 04:54:00.000,3512.157056,6171.066195,2004.894118,-4.838983,0.985321,5.444072
17 Sep 2021 04:55:00.000,3215.807609,6219.009382,2327.962483,-5.039442,0.616315,5.314952
17 Sep 2021 04:56:00.000,2907.961301,6244.739631,2642.705735,-5.221913,0.245122,5.166825
17 Sep 2021 04:57:00.000,2589.717041,6248.165905,2947.998314,-5.385742,-0.126932,5.000220
17 Sep 2021 04:58:00.000,2262.210920,6229.276827,3242.748456,-5.530345,-0.498518,4.815735
17 Sep 2021 04:59:00.000,1926.612151,6188.140721,3525.902101,-5.655204,-0.868310,4.614027
17 Sep 2021 05:00:00.000,1584.118898,6124.905363,3796.446655,-5.759871,-1.234986,4.395820
17 Sep 2021 05:01:00.000,1235.953996,6039.797449,4053.414621,-5.843974,-1.597237,4.161892
17 Sep 2021 05:02:00.000,883.360588,5933.121785,4295.887050,-5.907209,-1.953770,3.913081
17 Sep 2021 05:03:00.000,527.597684,5805.260195,4522.996832,-5.949351,-2.303311,3.650276
17 Sep 2021 05:04:00.000,169.935665,5656.670152,4733.931796,-5.970249,-2.644613,3.374417
17 Sep 2021 05:05:00.000,-188.348250,5487.883143,4927.937615,-5.969826,-2.976456,3.086491
17 Sep 2021 05:06:00.000,-545.974569,5299.502769,5104.320500,-5.948083,-3.297656,2.787528
17 Sep 2021 05:07:00.000,-901.666095,5092.202582,5262.449687,-5.905097,-3.607066,2.478596
17 Sep 2021 05:08:00.000,-1254.152485,4866.723683,5401.759688,-5.841021,-3.903582,2.160800
17 Sep 2021 05:09:00.000,-1602.174790,4623.872068,5521.752315,-5.756083,-4.186144,1.835277
17 Sep 2021 05:10:00.000,-1944.489952,4364.515748,5621.998462,-5.650585,-4.453745,1.503191
17 Sep 2021 05:11:00.000,-2279.875238,4089.581647,5702.139637,-5.524902,-4.705430,1.165729
17 Sep 2021 05:12:00.000,-2607.132616,3800.052289,5761.889249,-5.379484,-4.940299,0.824099
17 Sep 2021 05:13:00.000,-2925.093028,3496.962287,5801.033626,-5.214848,-5.157514,0.479521
17 Sep 2021 05:14:00.000,-3232.620569,3181.394644,5819.432787,-5.031582,-5.356302,0.133229
17 Sep 2021 05:15:00.000,-3528.616546,2854.476887,5817.020935,-4.830339,-5.535952,-0.213540
17 Sep 2021 05:16:00.000,-3812.023399,2517.377036,5793.806698,-4.611837,-5.695823,-0.559545
17 Sep 2021 05:17:00.000,-4081.828485,2171.299429,5749.873094,-4.376856,-5.835346,-0.903549
17 Sep 2021 05:18:00.000,-4337.067692,1817.480424,5685.377238,-4.126235,-5.954023,-1.244322
17 Sep 2021 05:19:00.000,-4576.828887,1457.183976,5600.549776,-3.860867,-6.051430,-1.580645
17 Sep 2021 05:20:00.000,-4800.255172,1091.697129,5495.694065,-3.581700,-6.127221,-1.911315
17 Sep 2021 05:21:00.000,-5006.547953,722.325411,5371.185082,-3.289730,-6.181126,-2.235150
17 Sep 2021 05:22:00.000,-5194.969786,350.388178,5227.468091,-2.985999,-6.212953,-2.550992
17 Sep 2021 05:23:00.000,-5364.847020,-22.786105,5065.057041,-2.671592,-6.222589,-2.857712
17 Sep 2021 05:24:00.000,-5515.572204,-395.864606,4884.532738,-2.347631,-6.210001,-3.154211
17 Sep 2021 05:25:00.000,-5646.606255,-767.514886,4686.540760,-2.015272,-6.175235,-3.439431
17 Sep 2021 05:26:00.000,-5757.480391,-1136.409659,4471.789152,-1.675703,-6.118415,-3.712351
17 Sep 2021 05:27:00.000,-5847.797808,-1501.231531,4241.045895,-1.330134,-6.039746,-3.971995
17 Sep 2021 05:28:00.000,-5917.235095,-1860.677705,3995.136156,-0.979801,-5.939509,-4.217435
17 Sep 2021 05:29:00.000,-5965.543397,-2213.464635,3734.939341,-0.625954,-5.818063,-4.447793
17 Sep 2021 05:30:00.000,-5992.549307,-2558.332606,3461.385946,-0.269857,-5.675843,-4.662244
17 Sep 2021 05:31:00.000,-5998.155484,-2894.050237,3175.454235,0.087218,-5.513357,-4.860023
17 Sep 2021 05:32:00.000,-5982.341010,-3219.418873,2878.166735,0.443998,-5.331186,-5.040422
17 Sep 2021 05:33:00.000,-5945.161461,-3533.276865,2570.586585,0.799206,-5.129982,-5.202796
17 Sep 2021 05:34:00.000,-5886.748717,-3834.503724,2253.813729,1.151576,-4.910465,-5.346564
17 Sep 2021 05:35:00.000,-5807.310494,-4122.024110,1928.980989,1.499847,-4.673418,-5.471212
17 Sep 2021 05:36:00.000,-5707.129601,-4394.811683,1597.250005,1.842777,-4.419690,-5.576294
17 Sep 2021 05:37:00.000,-5586.562939,-4651.892756,1259.807092,2.179140,-4.150186,-5.661435
17 Sep 2021 05:38:00.000,-5446.040225,-4892.349777,917.858985,2.507735,-3.865870,-5.726329
17 Sep 2021 05:39:00.000,-5286.062462,-5115.324603,572.628535,2.827389,-3.567759,-5.770746
17 Sep 2021 05:40:00.000,-5107.200154,-5320.021560,225.350329,3.136958,-3.256917,-5.794525
17 Sep 2021 05:41:00.000,-4910.091270,-5505.710285,-122.733724,3.435337,-2.934455,-5.797583
17 Sep 2021 05:42:00.000,-4695.438969,-5671.728329,-470.378831,3.721460,-2.601525,-5.779908
17 Sep 2021 05:43:00.000,-4464.009091,-5817.483523,-816.341772,3.994306,-2.259317,-5.741563
17 Sep 2021 05:44:00.000,-4216.627425,-5942.456090,-1159.385339,4.252898,-1.909053,-5.682686
17 Sep 2021 05:45:00.000,-3954.176763,-6046.200498,-1498.282767,4.496312,-1.551984,-5.603486
17 Sep 2021 05:46:00.000,-3677.593750,-6128.347047,-1831.822117,4.723680,-1.189386,-5.504248
17 Sep 2021 05:47:00.000,-3387.865540,-6188.603188,-2158.810612,4.934187,-0.822554,-5.385326
17 Sep 2021 05:48:00.000,-3086.026273,-6226.754563,-2478.078902,5.127082,-0.452799,-5.247146
17 Sep 2021 05:49:00.000,-2773.153383,-6242.665773,-2788.485243,5.301675,-0.081441,-5.090201
17 Sep 2021 05:50:00.000,-2450.363756,-6236.280850,-3088.919586,5.457342,0.290194,-4.915053
17 Sep 2021 05:51:00.000,-2118.809738,-6207.623462,-3378.307541,5.593526,0.660778,-4.722328
17 Sep 2021 05:52:00.000,-1779.675024,-6156.796818,-3655.614222,5.709739,1.028987,-4.512715
