"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,-5519.939926,-432.418630,4876.492893,-2.310379,-6.217675,-3.166577
17 Sep 2021 04:01:00.000,-5648.732610,-804.463867,4677.773335,-1.977827,-6.180720,-3.451296
17 Sep 2021 04:02:00.000,-5757.357806,-1173.621663,4462.325501,-1.638198,-6.121692,-3.723673
17 Sep 2021 04:03:00.000,-5845.426737,-1538.573684,4230.919861,-1.292704,-6.040802,-3.982733
17 Sep 2021 04:04:00.000,-5912.624024,-1898.016668,3984.383951,-0.942579,-5.938342,-4.227551
17 Sep 2021 04:05:00.000,-5958.708810,-2250.667078,3723.599417,-0.589073,-5.814676,-4.457250
17 Sep 2021 04:06:00.000,-5983.515626,-2595.265686,3449.498856,-0.233448,-5.670248,-4.671009
17 Sep 2021 04:07:00.000,-5986.954986,-2930.582072,3163.062488,0.123025,-5.505574,-4.868065
17 Sep 2021 04:08:00.000,-5969.013707,-3255.419012,2865.314646,0.479073,-5.321244,-5.047712
17 Sep 2021 04:09:00.000,-5929.754960,-3568.616755,2557.320114,0.833426,-5.117916,-5.209307
17 Sep 2021 04:10:00.000,-5869.318049,-3869.057168,2240.180319,1.184818,-4.896317,-5.352273
17 Sep 2021 04:11:00.000,-5787.917917,-4155.667719,1915.029394,1.531993,-4.657239,-5.476099
17 Sep 2021 04:12:00.000,-5685.844380,-4427.425315,1583.030119,1.873711,-4.401537,-5.580342
17 Sep 2021 04:13:00.000,-5563.461095,-4683.359946,1245.369766,2.208752,-4.130126,-5.664628
17 Sep 2021 04:14:00.000,-5421.204265,-4922.558154,903.255849,2.535920,-3.843973,-5.728658
17 Sep 2021 04:15:00.000,-5259.581087,-5144.166288,557.911812,2.854045,-3.544104,-5.772200
17 Sep 2021 04:16:00.000,-5079.167937,-5347.393554,210.572647,3.161990,-3.231588,-5.795101
17 Sep 2021 04:17:00.000,-4880.608322,-5531.514836,-137.519518,3.458657,-2.907542,-5.797278
17 Sep 2021 04:18:00.000,-4664.610581,-5695.873281,-485.119862,3.742984,-2.573125,-5.778723
17 Sep 2021 04:19:00.000,-4431.945357,-5839.882648,-830.985323,4.013957,-2.229530,-5.739502
17 Sep 2021 04:20:00.000,-4183.442849,-5963.029390,-1173.879044,4.270605,-1.877986,-5.679757
17 Sep 2021 04:21:00.000,-3919.989852,-6064.874495,-1512.574795,4.512014,-1.519749,-5.599699
17 Sep 2021 04:22:00.000,-3642.526588,-6145.055044,-1845.861359,4.737319,-1.156097,-5.499617
17 Sep 2021 04:23:00.000,-3352.043353,-6203.285507,-2172.546861,4.945715,-0.788330,-5.379867
17 Sep 2021 04:24:00.000,-3049.576983,-6239.358762,-2491.463035,5.136458,-0.417762,-5.240879
17 Sep 2021 04:25:00.000,-2736.207150,-6253.146827,-2801.469398,5.308866,-0.045717,-5.083148
17 Sep 2021 04:26:00.000,-2413.052512,-6244.601316,-3101.457330,5.462321,0.326478,-4.907239
17 Sep 2021 04:27:00.000,-2081.266719,-6213.753611,-3390.354038,5.596276,0.697492,-4.713782
17 Sep 2021 04:28:00.000,-1742.034292,-6160.714742,-3667.126392,5.710251,1.066001,-4.503467
17 Sep 2021 04:29:00.000,-1396.566396,-6085.674995,-3930.784623,5.803838,1.430689,-4.277047
17 Sep 2021 04:30:00.000,-1046.096515,-5988.903219,-4180.385855,5.876702,1.790253,-4.035333
17 Sep 2021 04:31:00.000,-691.876049,-5870.745873,-4415.037487,5.928582,2.143409,-3.779187
17 Sep 2021 04:32:00.000,-335.169845,-5731.625779,-4633.900377,5.959292,2.488896,-3.509527
17 Sep 2021 04:33:00.000,22.748321,-5572.040609,-4836.191844,5.968721,2.825481,-3.227316
17 Sep 2021 04:34:00.000,380.600289,-5392.561111,-5021.188472,5.956834,3.151962,-2.933564
17 Sep 2021 04:35:00.000,737.108083,-5193.829061,-5188.228691,5.923675,3.467173,-2.629321
17 Sep 2021 04:36:00.000,1090.998473,-4976.554969,-5336.715147,5.869358,3.769989,-2.315675
17 Sep 2021 04:37:00.000,1441.007523,-4741.515543,-5466.116836,5.794079,4.059329,-1.993748
17 Sep 2021 04:38:00.000,1785.885105,-4489.550908,-5575.971003,5.698105,4.334160,-1.664692
17 Sep 2021 04:39:00.000,2124.399363,-4221.561607,-5665.884797,5.581777,4.593501,-1.329682
17 Sep 2021 04:40:00.000,2455.341116,-3938.505377,-5735.536679,5.445510,4.836426,-0.989917
17 Sep 2021 04:41:00.000,2777.528172,-3641.393731,-5784.677566,5.289791,5.062069,-0.646612
17 Sep 2021 04:42:00.000,3089.809558,-3331.288343,-5813.131726,5.115174,5.269624,-0.300995
17 Sep 2021 04:43:00.000,3391.069626,-3009.297250,-5820.797406,4.922282,5.458351,0.045698
17 Sep 2021 04:44:00.000,3680.232041,-2676.570899,-5807.647195,4.711803,5.627575,0.392228
17 Sep 2021 04:45:00.000,3956.263626,-2334.298032,-5773.728121,4.484489,5.776695,0.737356
17 Sep 2021 04:46:00.000,4218.178055,-1983.701440,-5719.161484,4.241150,5.905177,1.079846
17 Sep 2021 04:47:00.000,4465.039375,-1626.033594,-5644.142426,3.982654,6.012565,1.418475
17 Sep 2021 04:48:00.000,4695.965352,-1262.572175,-5548.939223,3.709925,6.098474,1.752031
17 Sep 2021 04:49:00.000,4910.130625,-894.615503,-5433.892338,3.423935,6.162599,2.079322
17 Sep 2021 04:50:00.000,5106.769652,-523.477904,-5299.413194,3.125705,6.204712,2.399176
17 Sep 2021 04:51:00.000,5285.179452,-150.485013,-5145.982706,2.816301,6.224664,2.710451
17 Sep 2021 04:52:00.000,5444.722114,223.030959,-4974.149563,2.496825,6.222384,3.012033
17 Sep 2021 04:53:00.000,5584.827080,595.735984,-4784.528264,2.168420,6.197880,3.302844
17 Sep 2021 04:54:00.000,5704.993184,966.298985,-4577.796919,1.832256,6.151242,3.581843
17 Sep 2021 04:55:00.000,5804.790445,1333.396582,-4354.694827,1.489535,6.082636,3.848033
17 Sep 2021 04:56:00.000,5883.861606,1695.717826,-4116.019830,1.141481,5.992310,4.100462
17 Sep 2021 04:57:00.000,5941.923415,2051.968876,-3862.625461,0.789335,5.880585,4.338227
17 Sep 2021 04:58:00.000,5978.767634,2400.877622,-3595.417891,0.434355,5.747862,4.560478
17 Sep 2021 04:59:00.000,5994.261793,2741.198223,-3315.352689,0.077810,5.594616,4.766420
17 Sep 2021 05:00:00.000,5988.349659,3071.715563,-3023.431403,-0.279029,5.421394,4.955317
17 Sep 2021 05:01:00.000,5961.051447,3391.249582,-2720.697982,-0.634886,5.228817,5.126493
17 Sep 2021 05:02:00.000,5912.463746,3698.659493,-2408.235038,-0.988490,5.017573,5.279336
17 Sep 2021 05:03:00.000,5842.759179,3992.847854,-2087.159979,-1.338580,4.788417,5.413299
17 Sep 2021 05:04:00.000,5752.185791,4272.764488,-1758.621009,-1.683903,4.542167,5.527904
17 Sep 2021 05:05:00.000,5641.066162,4537.410226,-1423.793026,-2.023228,4.279705,5.622740
17 Sep 2021 05:06:00.000,5509.796266,4785.840482,-1083.873416,-2.355341,4.001969,5.697469
17 Sep 2021 05:07:00.000,5358.844050,5017.168617,-740.077774,-2.679057,3.709950,5.751823
17 Sep 2021 05:08:00.000,5188.747775,5230.569105,-393.635556,-2.993218,3.404692,5.785607
17 Sep 2021 05:09:00.000,5000.114091,5425.280485,-45.785683,-3.296704,3.087286,5.798702
17 Sep 2021 05:10:00.000,4793.615875,5600.608068,302.227891,-3.588429,2.758866,5.791060
