"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,499.915494,5802.260678,4529.984671,-5.943799,-2.331061,3.641695
17 Sep 2021 04:01:00.000,142.635885,5652.012193,4740.392258,-5.963059,-2.672135,3.365435
17 Sep 2021 04:02:00.000,-215.168141,5481.583362,4933.847597,-5.961025,-3.003652,3.077141
17 Sep 2021 04:03:00.000,-572.218806,5291.583646,5109.658868,-5.937702,-3.324428,2.777842
17 Sep 2021 04:04:00.000,-927.240967,5082.692382,5267.197350,-5.893173,-3.633320,2.468610
17 Sep 2021 04:05:00.000,-1278.966674,4855.656352,5405.899668,-5.827597,-3.929222,2.150549
17 Sep 2021 04:06:00.000,-1626.139696,4611.287112,5525.269808,-5.741206,-4.211081,1.824798
17 Sep 2021 04:07:00.000,-1967.520005,4350.458092,5624.880888,-5.634309,-4.477889,1.492521
17 Sep 2021 04:08:00.000,-2301.888210,4074.101476,5704.376690,-5.507285,-4.728693,1.154906
17 Sep 2021 04:09:00.000,-2628.049910,3783.204868,5763.472928,-5.360588,-4.962600,0.813162
17 Sep 2021 04:10:00.000,-2944.839961,3478.807763,5801.958268,-5.194742,-5.178773,0.468510
17 Sep 2021 04:11:00.000,-3251.126637,3161.997832,5819.695086,-5.010336,-5.376443,0.122182
17 Sep 2021 04:12:00.000,-3545.815676,2833.907039,5816.619953,-4.808030,-5.554903,-0.224583
17 Sep 2021 04:13:00.000,-3827.854187,2495.707592,5792.743868,-4.588545,-5.713517,-0.570544
17 Sep 2021 04:14:00.000,-4096.234413,2148.607758,5748.152219,-4.352664,-5.851718,-0.914465
17 Sep 2021 04:15:00.000,-4349.997330,1793.847543,5683.004471,-4.101228,-5.969016,-1.255116
17 Sep 2021 04:16:00.000,-4588.236077,1432.694266,5597.533603,-3.835136,-6.064990,-1.591278
17 Sep 2021 04:17:00.000,-4810.099194,1066.438030,5492.045272,-3.555336,-6.139300,-1.921750
17 Sep 2021 04:18:00.000,-5014.793667,696.387113,5366.916718,-3.262828,-6.191680,-2.245349
17 Sep 2021 04:19:00.000,-5201.587761,323.863294,5222.595420,-2.958655,-6.221945,-2.560919
17 Sep 2021 04:20:00.000,-5369.813638,-49.802865,5059.597489,-2.643903,-6.229987,-2.867330
17 Sep 2021 04:21:00.000,-5518.869743,-423.276775,4878.505829,-2.319696,-6.215778,-3.163487
17 Sep 2021 04:22:00.000,-5648.222954,-795.224584,4679.968047,-1.987191,-6.179370,-3.448332
17 Sep 2021 04:23:00.000,-5757.410491,-1164.317942,4464.694140,-1.647575,-6.120895,-3.720844
17 Sep 2021 04:24:00.000,-5846.041571,-1529.238747,4233.453956,-1.302061,-6.040560,-3.980051
17 Sep 2021 04:25:00.000,-5913.798806,-1888.683848,3987.074441,-0.951883,-5.938655,-4.225024
17 Sep 2021 04:26:00.000,-5960.439341,-2241.369700,3726.436679,-0.598290,-5.815544,-4.454888
17 Sep 2021 04:27:00.000,-5985.795723,-2586.036950,3452.472745,-0.242546,-5.671668,-4.668821
17 Sep 2021 04:28:00.000,-5989.776501,-2921.454931,3166.162368,0.114079,-5.507541,-4.866057
17 Sep 2021 04:29:00.000,-5972.366561,-3246.426058,2868.529432,0.470311,-5.323750,-5.045892
17 Sep 2021 04:30:00.000,-5933.627176,-3559.790102,2560.638309,0.824879,-5.120953,-5.207682
17 Sep 2021 04:31:00.000,-5873.695797,-3860.428335,2243.590058,1.176516,-4.899874,-5.350849
17 Sep 2021 04:32:00.000,-5792.785560,-4147.267520,1918.518482,1.523967,-4.661303,-5.474881
17 Sep 2021 04:33:00.000,-5691.184532,-4419.283746,1586.586079,1.865989,-4.406094,-5.579333
17 Sep 2021 04:34:00.000,-5569.254683,-4675.506082,1248.979881,2.201362,-4.135159,-5.663833
17 Sep 2021 04:35:00.000,-5427.430599,-4915.020041,906.907210,2.528887,-3.849465,-5.728079
17 Sep 2021 04:36:00.000,-5266.217928,-5136.970846,561.591360,2.847395,-3.550034,-5.771840
17 Sep 2021 04:37:00.000,-5086.191584,-5340.566479,214.267224,3.155748,-3.237935,-5.794961
17 Sep 2021 04:38:00.000,-4887.993692,-5525.080509,-133.823124,3.452843,-2.914285,-5.797358
17 Sep 2021 04:39:00.000,-4672.331298,-5689.854682,-481.434870,3.737621,-2.580238,-5.779023
17 Sep 2021 04:40:00.000,-4439.973849,-5834.301270,-827.324911,4.009062,-2.236989,-5.740021
17 Sep 2021 04:41:00.000,-4191.750446,-5957.905167,-1170.256302,4.266197,-1.885764,-5.680492
17 Sep 2021 04:42:00.000,-3928.546885,-6060.225728,-1509.002678,4.508108,-1.527817,-5.600650
17 Sep 2021 04:43:00.000,-3651.302500,-6140.898337,-1842.352641,4.733929,-1.164428,-5.500778
17 Sep 2021 04:44:00.000,-3361.006805,-6199.635708,-2169.114090,4.942854,-0.796894,-5.381235
17 Sep 2021 04:45:00.000,-3058.695965,-6236.228907,-2488.118487,5.134135,-0.426528,-5.242449
17 Sep 2021 04:46:00.000,-2745.449100,-6250.548095,-2798.225034,5.307089,-0.054653,-5.084914
17 Sep 2021 04:47:00.000,-2422.384427,-6242.542993,-3098.324751,5.461098,0.317403,-4.909196
17 Sep 2021 04:48:00.000,-2090.655276,-6212.243050,-3387.344447,5.595610,0.688311,-4.715921
17 Sep 2021 04:49:00.000,-1751.445964,-6159.757342,-3664.250552,5.710145,1.056747,-4.505782
17 Sep 2021 04:50:00.000,-1405.967576,-6085.274179,-3928.052817,5.804292,1.421394,-4.279529
17 Sep 2021 04:51:00.000,-1055.453633,-5989.060423,-4177.807854,5.877715,1.780950,-4.037973
17 Sep 2021 04:52:00.000,-701.155693,-5871.460540,-4412.622509,5.930150,2.134132,-3.781976
