"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,-4243.782407,-4889.391022,-3538.512669,5.538621,-1.477890,-4.600441
17 Sep 2021 04:01:00.000,-3904.089426,-4969.150312,-3808.219601,5.781370,-1.184356,-4.381507
17 Sep 2021 04:02:00.000,-3550.441240,-5031.170299,-4064.307815,6.003470,-0.886608,-4.146903
17 Sep 2021 04:03:00.000,-3184.100949,-5075.230379,-4305.861509,6.204129,-0.585708,-3.897470
17 Sep 2021 04:04:00.000,-2806.377020,-5101.174062,-4532.016858,6.382627,-0.282731,-3.634099
17 Sep 2021 04:05:00.000,-2418.618621,-5108.909523,-4741.965103,6.538327,0.021243,-3.357732
17 Sep 2021 04:06:00.000,-2022.210798,-5098.409932,-4934.955445,6.670673,0.325128,-3.069357
17 Sep 2021 04:07:00.000,-1618.569531,-5069.713542,-5110.297728,6.779190,0.627839,-2.770006
17 Sep 2021 04:08:00.000,-1209.136671,-5022.923555,-5267.364907,6.863491,0.928297,-2.460749
17 Sep 2021 04:09:00.000,-795.374795,-4958.207746,-5405.595293,6.923275,1.225429,-2.142693
17 Sep 2021 04:10:00.000,-378.761978,-4875.797866,-5524.494558,6.958325,1.518174,-1.816973
17 Sep 2021 04:11:00.000,39.213485,-4775.988807,-5623.637506,6.968518,1.805488,-1.484756
17 Sep 2021 04:12:00.000,457.058398,-4659.137552,-5702.669593,6.953816,2.086346,-1.147230
17 Sep 2021 04:13:00.000,873.279998,-4525.661894,-5761.308190,6.914272,2.359745,-0.805600
17 Sep 2021 04:14:00.000,1286.391285,-4376.038943,-5799.343603,6.850024,2.624710,-0.461090
17 Sep 2021 04:15:00.000,1694.916338,-4210.803424,-5816.639814,6.761304,2.880295,-0.114931
17 Sep 2021 04:16:00.000,2097.395587,-4030.545761,-5813.134973,6.648426,3.125590,0.231639
17 Sep 2021 04:17:00.000,2492.391027,-3835.909972,-5788.841615,6.511794,3.359718,0.577380
17 Sep 2021 04:18:00.000,2878.491355,-3627.591363,-5743.846621,6.351896,3.581844,0.921057
17 Sep 2021 04:19:00.000,3254.317017,-3406.334049,-5678.310901,6.169302,3.791177,1.261440
17 Sep 2021 04:20:00.000,3618.525130,-3172.928294,-5592.468821,5.964663,3.986970,1.597311
17 Sep 2021 04:21:00.000,3969.814287,-2928.207686,-5486.627367,5.738711,4.168524,1.927471
17 Sep 2021 04:22:00.000,4306.929203,-2673.046165,-5361.165044,5.492252,4.335191,2.250738
17 Sep 2021 04:23:00.000,4628.665205,-2408.354897,-5216.530523,5.226167,4.486379,2.565955
17 Sep 2021 04:24:00.000,4933.872530,-2135.079024,-5053.241040,4.941404,4.621547,2.871996
17 Sep 2021 04:25:00.000,5221.460442,-1854.194287,-4871.880540,4.638982,4.740215,3.167767
17 Sep 2021 04:26:00.000,5490.401121,-1566.703542,-4673.097594,4.319980,4.841958,3.452209
17 Sep 2021 04:27:00.000,5739.733347,-1273.633183,-4457.603079,3.985538,4.926415,3.724306
17 Sep 2021 04:28:00.000,5968.565926,-976.029470,-4226.167632,3.636850,4.993286,3.983084
17 Sep 2021 04:29:00.000,6176.080880,-674.954804,-3979.618898,3.275160,5.042331,4.227618
17 Sep 2021 04:30:00.000,6361.536370,-371.483926,-3718.838569,2.901762,5.073378,4.457034
17 Sep 2021 04:31:00.000,6524.269348,-66.700083,-3444.759231,2.517989,5.086315,4.670510
17 Sep 2021 04:32:00.000,6663.697930,238.308837,-3158.361029,2.125212,5.081098,4.867285
17 Sep 2021 04:33:00.000,6779.323471,542.454189,-2860.668161,1.724833,5.057745,5.046653
17 Sep 2021 04:34:00.000,6870.732353,844.650456,-2552.745216,1.318284,5.016341,5.207973
17 Sep 2021 04:35:00.000,6937.597463,1143.819126,-2235.693367,0.907015,4.957035,5.350670
17 Sep 2021 04:36:00.000,6979.679366,1438.892539,-1910.646435,0.492497,4.880039,5.474231
17 Sep 2021 04:37:00.000,6996.827157,1728.817697,-1578.766829,0.076209,4.785628,5.578216
17 Sep 2021 04:38:00.000,6988.979007,2012.560020,-1241.241395,-0.340360,4.674141,5.662252
17 Sep 2021 04:39:00.000,6956.162384,2289.107043,-899.277167,-0.755722,4.545975,5.726040
17 Sep 2021 04:40:00.000,6898.493958,2557.472025,-554.097054,-1.168394,4.401589,5.769351
17 Sep 2021 04:41:00.000,6816.179184,2816.697470,-206.935465,-1.576902,4.241499,5.792029
17 Sep 2021 04:42:00.000,6709.511573,3065.858543,140.966105,-1.979785,4.066278,5.793995
