"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,-5201.621071,3914.745544,-3472.003909,-5.062922,-2.604536,4.648414
17 Sep 2021 04:01:00.000,-5495.936726,3751.714370,-3186.883177,-4.744254,-2.832778,4.846850
17 Sep 2021 04:02:00.000,-5770.613355,3575.292053,-2890.365692,-4.408640,-3.050920,5.027954
17 Sep 2021 04:03:00.000,-6024.669849,3386.107704,-2583.511839,-4.057278,-3.258181,5.191077
17 Sep 2021 04:04:00.000,-6257.198778,3184.835991,-2267.418964,-3.691426,-3.453823,5.335637
17 Sep 2021 04:05:00.000,-6467.369636,2972.194728,-1943.217458,-3.312389,-3.637147,5.461115
17 Sep 2021 04:06:00.000,-6654.431806,2748.942317,-1612.066704,-2.921522,-3.807499,5.567064
17 Sep 2021 04:07:00.000,-6817.717244,2515.875046,-1275.150942,-2.520223,-3.964269,5.653104
17 Sep 2021 04:08:00.000,-6956.642858,2273.824241,-933.675026,-2.109924,-4.106899,5.718928
17 Sep 2021 04:09:00.000,-7070.712597,2023.653312,-588.860116,-1.692092,-4.234880,5.764300
17 Sep 2021 04:10:00.000,-7159.519218,1766.254662,-241.939317,-1.268219,-4.347753,5.789059
17 Sep 2021 04:11:00.000,-7222.745741,1502.546511,105.846738,-0.839821,-4.445117,5.793115
17 Sep 2021 04:12:00.000,-7260.166583,1233.469618,453.254320,-0.408427,-4.526622,5.776454
17 Sep 2021 04:13:00.000,-7271.648358,959.983925,799.041055,0.024421,-4.591979,5.739135
17 Sep 2021 04:14:00.000,-7257.150357,683.065131,1141.970363,0.457176,-4.640952,5.681293
17 Sep 2021 04:15:00.000,-7216.724689,403.701215,1480.815884,0.888293,-4.673368,5.603134
17 Sep 2021 04:16:00.000,-7150.516096,122.888908,1814.365860,1.316231,-4.689109,5.504937
17 Sep 2021 04:17:00.000,-7058.761432,-158.369865,2141.427474,1.739461,-4.688119,5.387054
17 Sep 2021 04:18:00.000,-6941.788820,-439.071554,2460.831108,2.156472,-4.670402,5.249906
17 Sep 2021 04:19:00.000,-6800.016475,-718.214571,2771.434532,2.565773,-4.636020,5.093983
17 Sep 2021 04:20:00.000,-6633.951209,-994.802858,3072.126987,2.965902,-4.585095,4.919844
17 Sep 2021 04:21:00.000,-6444.186621,-1267.849446,3361.833155,3.355431,-4.517808,4.728111
17 Sep 2021 04:22:00.000,-6231.400975,-1536.379974,3639.517008,3.732966,-4.434399,4.519469
17 Sep 2021 04:23:00.000,-5996.354774,-1799.436168,3904.185509,4.097160,-4.335166,4.294666
17 Sep 2021 04:24:00.000,-5739.888042,-2056.079260,4154.892169,4.446712,-4.220461,4.054503
17 Sep 2021 04:25:00.000,-5462.917324,-2305.393334,4390.740424,4.780372,-4.090694,3.799842
17 Sep 2021 04:26:00.000,-5166.432410,-2546.488604,4610.886849,5.096950,-3.946328,3.531591
17 Sep 2021 04:27:00.000,-4851.492795,-2778.504579,4814.544169,5.395314,-3.787876,3.250712
17 Sep 2021 04:28:00.000,-4519.223896,-3000.613144,5000.984076,5.674398,-3.615904,2.958207
17 Sep 2021 04:29:00.000,-4170.813030,-3212.021506,5169.539835,5.933205,-3.431025,2.655123
17 Sep 2021 04:30:00.000,-3807.505171,-3411.975033,5319.608664,6.170812,-3.233899,2.342544
17 Sep 2021 04:31:00.000,-3430.598498,-3599.759942,5450.653896,6.386370,-3.025228,2.021588
17 Sep 2021 04:32:00.000,-3041.439763,-3774.705847,5562.206894,6.579108,-2.805757,1.693402
17 Sep 2021 04:33:00.000,-2641.419474,-3936.188155,5653.868725,6.748338,-2.576268,1.359160
17 Sep 2021 04:34:00.000,-2231.966925,-4083.630296,5725.311594,6.893456,-2.337581,1.020058
17 Sep 2021 04:35:00.000,-1814.545096,-4216.505777,5776.280007,7.013944,-2.090546,0.677308
17 Sep 2021 04:36:00.000,-1390.645419,-4334.340069,5806.591692,7.109372,-1.836044,0.332136
17 Sep 2021 04:37:00.000,-961.782451,-4436.712296,5816.138248,7.179398,-1.574984,-0.014224
17 Sep 2021 04:38:00.000,-529.488464,-4523.256739,5804.885531,7.223774,-1.308297,-0.360534
17 Sep 2021 04:39:00.000,-95.307972,-4593.664146,5772.873781,7.242341,-1.036934,-0.705554
17 Sep 2021 04:40:00.000,339.207794,-4647.682834,5720.217473,7.235032,-0.761863,-1.048051
17 Sep 2021 04:41:00.000,772.506421,-4685.119590,5647.104909,7.201875,-0.484066,-1.386800
17 Sep 2021 04:42:00.000,1203.039864,-4705.840359,5553.797547,7.142988,-0.204534,-1.720589
17 Sep 2021 04:43:00.000,1629.269975,-4709.770731,5440.629063,7.058581,0.075735,-2.048226
17 Sep 2021 04:44:00.000,2049.674002,-4696.896201,5308.004159,6.948958,0.355743,-2.368538
17 Sep 2021 04:45:00.000,2462.750024,-4667.262224,5156.397118,6.814508,0.634489,-2.680380
17 Sep 2021 04:46:00.000,2867.022320,-4620.974060,4986.350103,6.655714,0.910979,-2.982636
17 Sep 2021 04:47:00.000,3261.046640,-4558.196391,4798.471221,6.473143,1.184227,-3.274227
17 Sep 2021 04:48:00.000,3643.415364,-4479.152745,4593.432351,6.267448,1.453257,-3.554108
17 Sep 2021 04:49:00.000,4012.762534,-4384.124691,4371.966735,6.039362,1.717109,-3.821279
17 Sep 2021 04:50:00.000,4367.768728,-4273.450843,4134.866361,5.789703,1.974842,-4.074785
17 Sep 2021 04:51:00.000,4707.165779,-4147.525649,3882.979129,5.519362,2.225536,-4.313719
17 Sep 2021 04:52:00.000,5029.741300,-4006.797988,3617.205819,5.229304,2.468296,-4.537227
17 Sep 2021 04:53:00.000,5334.343020,-3851.769567,3338.496868,4.920568,2.702256,-4.744509
17 Sep 2021 04:54:00.000,5619.882896,-3682.993137,3047.848976,4.594255,2.926581,-4.934824
17 Sep 2021 04:55:00.000,5885.341002,-3501.070517,2746.301534,4.251532,3.140469,-5.107491
17 Sep 2021 04:56:00.000,6129.769171,-3306.650450,2434.932916,3.893624,3.343159,-5.261893
17 Sep 2021 04:57:00.000,6352.294381,-3100.426292,2114.856614,3.521809,3.533925,-5.397479
17 Sep 2021 04:58:00.000,6552.121875,-2883.133535,1787.217262,3.137416,3.712087,-5.513762
17 Sep 2021 04:59:00.000,6728.537999,-2655.547188,1453.186540,2.741819,3.877009,-5.610327
17 Sep 2021 05:00:00.000,6880.912748,-2418.479010,1113.958985,2.336431,4.028102,-5.686829
17 Sep 2021 05:01:00.000,7008.702020,-2172.774616,770.747719,1.922700,4.164827,-5.742994
17 Sep 2021 05:02:00.000,7111.449557,-1919.310460,424.780110,1.502105,4.286695,-5.778621
17 Sep 2021 05:03:00.000,7188.788573,-1658.990709,77.293382,1.076148,4.393271,-5.793584
17 Sep 2021 05:04:00.000,7240.443065,-1392.744018,-270.469806,0.646352,4.484174,-5.787827
17 Sep 2021 05:05:00.000,7266.228796,-1121.520215,-617.265808,0.214252,4.559080,-5.761373
17 Sep 2021 05:06:00.000,7266.053956,-846.286917,-961.854435,-0.218609,4.617721,-5.714315
17 Sep 2021 05:07:00.000,7239.919484,-568.026073,-1303.003393,-0.650683,4.659887,-5.646822
17 Sep 2021 05:08:00.000,7187.919066,-287.730464,-1639.492689,-1.080427,4.685427,-5.559136
17 Sep 2021 05:09:00.000,7110.238800,-6.400159,-1970.118991,-1.506306,4.694249,-5.451569
17 Sep 2021 05:10:00.000,7007.156528,274.961051,-2293.699936,-1.926798,4.686322,-5.324506
17 Sep 2021 05:11:00.000,6879.040845,555.349237,-2609.078355,-2.340401,4.661674,-5.178403
17 Sep 2021 05:12:00.000,6726.349777,833.763913,-2915.126412,-2.745638,4.620391,-5.013781
17 Sep 2021 05:13:00.000,6549.629147,1109.211605,-3210.749638,-3.141060,4.562621,-4.831228
17 Sep 2021 05:14:00.000,6349.510622,1380.709396,-3494.890844,-3.525255,4.488570,-4.631399
17 Sep 2021 05:15:00.000,6126.709456,1647.288438,-3766.533902,-3.896851,4.398500,-4.415007
17 Sep 2021 05:16:00.000,5882.021933,1907.997402,-4024.707379,-4.254520,4.292734,-4.182827
17 Sep 2021 05:17:00.000,5616.322521,2161.905878,-4268.488011,-4.596984,4.171647,-3.935688
17 Sep 2021 05:18:00.000,5330.560749,2408.107694,-4497.004005,-4.923020,4.035672,-3.674474
17 Sep 2021 05:19:00.000,5025.757811,2645.724151,-4709.438155,-5.231464,3.885293,-3.400120
17 Sep 2021 05:20:00.000,4703.002916,2873.907158,-4905.030766,-5.521213,3.721047,-3.113607
17 Sep 2021 05:21:00.000,4363.449399,3091.842257,-5083.082371,-5.791233,3.543519,-2.815959
17 Sep 2021 05:22:00.000,4008.310597,3298.751535,-5242.956233,-6.040560,3.353342,-2.508241
17 Sep 2021 05:23:00.000,3638.855516,3493.896396,-5384.080618,-6.268302,3.151195,-2.191553
17 Sep 2021 05:24:00.000,3256.404292,3676.580201,-5505.950844,-6.473646,2.937797,-1.867027
17 Sep 2021 05:25:00.000,2862.323480,3846.150753,-5608.131085,-6.655859,2.713912,-1.535825
17 Sep 2021 05:26:00.000,2458.021164,4002.002625,-5690.255929,-6.814291,2.480336,-1.199131
17 Sep 2021 05:27:00.000,2044.941932,4143.579323,-5752.031682,-6.948375,2.237903,-0.858148
17 Sep 2021 05:28:00.000,1624.561712,4270.375273,-5793.237425,-7.057632,1.987478,-0.514096
17 Sep 2021 05:29:00.000,1198.382497,4381.937625,-5813.725796,-7.141674,1.729955,-0.168206
17 Sep 2021 05:30:00.000,767.926981,4477.867870,-5813.423525,-7.200199,1.466251,0.178286
17 Sep 2021 05:31:00.000,334.733117,4557.823268,-5792.331688,-7.232999,1.197308,0.524140
17 Sep 2021 05:32:00.000,-99.651377,4621.518067,-5750.525711,-7.239957,0.924085,0.868120
17 Sep 2021 05:33:00.000,-533.674548,4668.724526,-5688.155093,-7.221048,0.647557,1.208996
17 Sep 2021 05:34:00.000,-965.785754,4699.273732,-5605.442879,-7.176341,0.368710,1.545548
17 Sep 2021 05:35:00.000,-1394.441201,4713.056199,-5502.684853,-7.105996,0.088540,1.876573
17 Sep 2021 05:36:00.000,-1818.109462,4710.022267,-5380.248490,-7.010263,-0.191954,2.200887
17 Sep 2021 05:37:00.000,-2235.276946,4690.182276,-5238.571636,-6.889486,-0.471771,2.517330
17 Sep 2021 05:38:00.000,-2644.453305,4653.606531,-5078.160943,-6.744096,-0.749913,2.824772
17 Sep 2021 05:39:00.000,-3044.176762,4600.425057,-4899.590057,-6.574613,-1.025388,3.122111
17 Sep 2021 05:40:00.000,-3433.019328,4530.827131,-4703.497570,-6.381643,-1.297211,3.408286
17 Sep 2021 05:41:00.000,-3809.591907,4445.060615,-4490.584730,-6.165875,-1.564414,3.682272
17 Sep 2021 05:42:00.000,-4172.549258,4343.431066,-4261.612941,-5.928081,-1.826042,3.943090
17 Sep 2021 05:43:00.000,-4520.594798,4226.300653,-4017.401033,-5.669111,-2.081163,4.189807
17 Sep 2021 05:44:00.000,-4852.485238,4094.086864,-3758.822337,-5.389889,-2.328865,4.421540
17 Sep 2021 05:45:00.000,-5167.035020,3947.261019,-3486.801563,-5.091415,-2.568264,4.637462
17 Sep 2021 05:46:00.000,-5463.120556,3786.346590,-3202.311490,-4.774753,-2.798506,4.836799
17 Sep 2021 05:47:00.000,-5739.684239,3611.917330,-2906.369492,-4.441037,-3.018770,5.018840
17 Sep 2021 05:48:00.000,-5995.738220,3424.595237,-2600.033894,-4.091458,-3.228269,5.182932
17 Sep 2021 05:49:00.000,-6230.367940,3225.048325,-2284.400190,-3.727266,-3.426254,5.328490
17 Sep 2021 05:50:00.000,-6442.735391,3013.988251,-1960.597127,-3.349762,-3.612020,5.454992
17 Sep 2021 05:51:00.000,-6632.082116,2792.167771,-1629.782665,-2.960294,-3.784904,5.561987
17 Sep 2021 05:52:00.000,-6797.731912,2560.378057,-1293.139840,-2.560255,-3.944287,5.649091
17 Sep 2021 05:53:00.000,-6939.093248,2319.445876,-951.872531,-2.151074,-4.089601,5.715993
17 Sep 2021 05:54:00.000,-7055.661375,2070.230642,-607.201151,-1.734213,-4.220327,5.762455
17 Sep 2021 05:55:00.000,-7147.020132,1813.621346,-260.358293,-1.311161,-4.335998,5.788309
17 Sep 2021 05:56:00.000,-7212.843427,1550.533389,87.415691,-0.883429,-4.436201,5.793463
17 Sep 2021 05:57:00.000,-7252.896404,1281.905317,434.877113,-0.452547,-4.520578,5.777899
17 Sep 2021 05:58:00.000,-7267.036281,1008.695469,780.783407,-0.020053,-4.588827,5.741672
17 Sep 2021 05:59:00.000,-7255.212859,731.878560,1123.897566,0.412507,-4.640705,5.684913
17 Sep 2021 06:00:00.000,-7217.468697,452.442204,1462.992568,0.843588,-4.676026,5.607823
17 Sep 2021 06:01:00.000,-7153.938963,171.383393,1796.855765,1.271650,-4.694663,5.510679
17 Sep 2021 06:02:00.000,-7064.850948,-110.295068,2124.293217,1.695164,-4.696549,5.393828
17 Sep 2021 06:03:00.000,-6950.523253,-391.588130,2444.133964,2.112616,-4.681678,5.257688
17 Sep 2021 06:04:00.000,-6811.364650,-671.492090,2755.234213,2.522515,-4.650101,5.102746
17 Sep 2021 06:05:00.000,-6647.872619,-949.008175,3056.481427,2.923396,-4.601931,4.929556
17 Sep 2021 06:06:00.000,-6460.631572,-1223.146101,3346.798306,3.313829,-4.537339,4.738737
17 Sep 2021 06:07:00.000,-6250.310762,-1492.927609,3625.146635,3.692417,-4.456556,4.530972
17 Sep 2021 06:08:00.000,-6017.661891,-1757.389957,3890.531004,4.057808,-4.359868,4.307003
17 Sep 2021 06:09:00.000,-5763.516425,-2015.589354,4142.002362,4.408698,-4.247621,4.067632
17 Sep 2021 06:10:00.000,-5488.782620,-2266.604328,4378.661412,4.743832,-4.120215,3.813715
17 Sep 2021 06:11:00.000,-5194.442280,-2509.539015,4599.661827,5.062014,-3.978104,3.546159
17 Sep 2021 06:12:00.000,-4881.547241,-2743.526358,4804.213280,5.362106,-3.821794,3.265921
17 Sep 2021 06:13:00.000,-4551.215623,-2967.731198,4991.584266,5.643038,-3.651843,2.974004
17 Sep 2021 06:14:00.000,-4204.627824,-3181.353258,5161.104718,5.903805,-3.468857,2.671452
17 Sep 2021 06:15:00.000,-3843.022307,-3383.629998,5312.168406,6.143476,-3.273488,2.359346
