"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,-1233.959256,7245.071037,650.535025,-4.380836,-1.263774,5.765040
17 Sep 2021 04:01:00.000,-1494.290832,7156.354592,995.283606,-4.299600,-1.692746,5.715994
17 Sep 2021 04:02:00.000,-1749.287700,7042.069172,1336.472937,-4.203025,-2.115672,5.646508
17 Sep 2021 04:03:00.000,-1998.040224,6902.622958,1672.882885,-4.091458,-2.531041,5.556828
17 Sep 2021 04:04:00.000,-2239.661058,6738.514031,2003.310408,-3.965296,-2.937369,5.447277
17 Sep 2021 04:05:00.000,-2473.288314,6550.328587,2326.573856,-3.824989,-3.333206,5.318246
17 Sep 2021 04:06:00.000,-2698.088631,6338.738850,2641.517202,-3.671038,-3.717135,5.170196
17 Sep 2021 04:07:00.000,-2913.260151,6104.500666,2947.014168,-3.503993,-4.087786,5.003656
17 Sep 2021 04:08:00.000,-3118.035380,5848.450804,3241.972262,-3.324450,-4.443833,4.819223
17 Sep 2021 04:09:00.000,-3311.683923,5571.503970,3525.336678,-3.133049,-4.784006,4.617556
17 Sep 2021 04:10:00.000,-3493.515092,5274.649534,3796.094070,-2.930474,-5.107088,4.399376
17 Sep 2021 04:11:00.000,-3662.880365,4958.947998,4053.276178,-2.717447,-5.411925,4.165464
17 Sep 2021 04:12:00.000,-3819.175704,4625.527211,4295.963286,-2.494728,-5.697428,3.916655
17 Sep 2021 04:13:00.000,-3961.843707,4275.578331,4523.287518,-2.263112,-5.962577,3.653839
17 Sep 2021 04:14:00.000,-4090.375596,3910.351580,4734.435933,-2.023426,-6.206423,3.377957
17 Sep 2021 04:15:00.000,-4204.313031,3531.151768,4928.653439,-1.776525,-6.428096,3.089995
17 Sep 2021 04:16:00.000,-4303.249745,3139.333640,5105.245491,-1.523290,-6.626805,2.790983
17 Sep 2021 04:17:00.000,-4386.832992,2736.297028,5263.580575,-1.264623,-6.801837,2.481990
17 Sep 2021 04:18:00.000,-4454.764807,2323.481855,5403.092464,-1.001449,-6.952569,2.164121
17 Sep 2021 04:19:00.000,-4506.803064,1902.362990,5523.282248,-0.734706,-7.078461,1.838513
