"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,3976.205728,-2921.815809,-5485.406638,5.732289,4.175748,1.930940
17 Sep 2021 04:01:00.000,4312.924172,-2666.232498,-5359.738328,5.485461,4.342023,2.254128
17 Sep 2021 04:02:00.000,4634.242299,-2401.143771,-5214.902923,5.219031,4.492793,2.569255
17 Sep 2021 04:03:00.000,4939.011840,-2127.496189,-5051.418375,4.933950,4.627520,2.875193
17 Sep 2021 04:04:00.000,5226.143620,-1846.266819,-4869.869329,4.631235,4.745726,3.170850
17 Sep 2021 04:05:00.000,5494.611451,-1558.459751,-4670.905030,4.311968,4.846988,3.455167
17 Sep 2021 04:06:00.000,5743.455797,-1265.102505,-4455.237003,3.977290,4.930946,3.727127
17 Sep 2021 04:07:00.000,5971.787209,-967.242369,-4223.636504,3.628395,4.997300,3.985760
17 Sep 2021 04:08:00.000,6178.789498,-665.942658,-3976.931771,3.266529,5.045816,4.230138
17 Sep 2021 04:09:00.000,6363.722655,-362.278916,-3716.005053,2.892985,5.076320,4.459389
17 Sep 2021 04:10:00.000,6525.925498,-57.335082,-3441.789458,2.509098,5.088704,4.672693
17 Sep 2021 04:11:00.000,6664.818034,247.800387,-3155.265620,2.116238,5.082925,4.869286
17 Sep 2021 04:12:00.000,6779.903534,552.038392,-2857.458185,1.715809,5.059004,5.048466
17 Sep 2021 04:13:00.000,6870.770307,854.293087,-2549.432152,1.309240,5.017028,5.209593
17 Sep 2021 04:14:00.000,6937.093177,1153.485750,-2232.289065,0.897986,4.957147,5.352089
17 Sep 2021 04:15:00.000,6978.634643,1448.548635,-1907.163067,0.483514,4.879575,5.475445
17 Sep 2021 04:16:00.000,6995.245730,1738.428782,-1575.216853,0.067305,4.784591,5.579220
17 Sep 2021 04:17:00.000,6986.866527,2022.091771,-1237.637506,-0.349154,4.672533,5.663044
17 Sep 2021 04:18:00.000,6953.526397,2298.525421,-895.632253,-0.764376,4.543803,5.726615
17 Sep 2021 04:19:00.000,6895.343878,2566.743394,-550.424150,-1.176875,4.398861,5.769708
17 Sep 2021 04:20:00.000,6812.526262,2825.788720,-203.247706,-1.585180,4.238224,5.792167
17 Sep 2021 04:21:00.000,6705.368854,3074.737207,144.655532,-1.987831,4.062468,5.793912
17 Sep 2021 04:22:00.000,6574.253922,3312.700741,492.041418,-2.383390,3.872219,5.774938
17 Sep 2021 04:23:00.000,6419.649330,3538.830453,837.667653,-2.770443,3.668157,5.735312
17 Sep 2021 04:24:00.000,6242.106870,3752.319748,1180.298236,-3.147607,3.451012,5.675176
17 Sep 2021 04:25:00.000,6042.260294,3952.407180,1518.707875,-3.513535,3.221559,5.594745
17 Sep 2021 04:26:00.000,5820.823050,4138.379173,1851.686375,-3.866919,2.980617,5.494306
17 Sep 2021 04:27:00.000,5578.585735,4309.572559,2178.042962,-4.206497,2.729047,5.374219
17 Sep 2021 04:28:00.000,5316.413275,4465.376946,2496.610545,-4.531054,2.467747,5.234913
17 Sep 2021 04:29:00.000,5035.241831,4605.236896,2806.249886,-4.839432,2.197650,5.076886
17 Sep 2021 04:30:00.000,4736.075463,4728.653904,3105.853677,-5.130528,1.919721,4.900703
17 Sep 2021 04:31:00.000,4419.982540,4835.188171,3394.350496,-5.403301,1.634953,4.706996
17 Sep 2021 04:32:00.000,4088.091925,4924.460179,3670.708644,-5.656777,1.344360,4.496455
