"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,-2915.911928,6102.720429,2948.078457,-3.502101,-4.090168,5.003034
17 Sep 2021 04:01:00.000,-3120.568967,5846.530891,3242.997294,-3.322403,-4.446106,4.818539
17 Sep 2021 04:02:00.000,-3314.090272,5569.451236,3526.318787,-3.130855,-4.786160,4.616812
17 Sep 2021 04:03:00.000,-3495.785608,5272.471308,3797.029745,-2.928141,-5.109117,4.398575
17 Sep 2021 04:04:00.000,-3665.006940,4956.652057,4054.162071,-2.714983,-5.413820,4.164608
17 Sep 2021 04:05:00.000,-3821.150744,4623.121752,4296.796231,-2.492142,-5.699183,3.915747
17 Sep 2021 04:06:00.000,-3963.660157,4273.071943,4524.064535,-2.260413,-5.964185,3.652884
17 Sep 2021 04:07:00.000,-4092.026970,3907.753211,4735.154243,-2.020624,-6.207880,3.376958
17 Sep 2021 04:08:00.000,-4205.793431,3528.470696,4929.310475,-1.773630,-6.429396,3.088955
17 Sep 2021 04:09:00.000,-4304.553883,3136.579437,5105.838902,-1.520311,-6.627942,2.789905
17 Sep 2021 04:10:00.000,-4387.956212,2733.479527,5264.108239,-1.261572,-6.802809,2.480879
17 Sep 2021 04:11:00.000,-4455.703096,2320.611116,5403.552495,-0.998337,-6.953372,2.162981
17 Sep 2021 04:12:00.000,-4507.553071,1899.449262,5523.673000,-0.731543,-7.079092,1.837347
17 Sep 2021 04:13:00.000,-4543.321388,1471.498663,5624.040188,-0.462144,-7.179520,1.505143
17 Sep 2021 04:14:00.000,-4562.880675,1038.288280,5704.295135,-0.191100,-7.254297,1.167557
17 Sep 2021 04:15:00.000,-4566.161384,601.365874,5764.150838,0.080623,-7.303157,0.825795
17 Sep 2021 04:16:00.000,-4553.152047,162.292479,5803.393247,0.352053,-7.325924,0.481080
17 Sep 2021 04:17:00.000,-4523.899308,-277.363178,5821.882025,0.622224,-7.322516,0.134644
17 Sep 2021 04:18:00.000,-4478.507760,-716.030283,5819.551054,0.890171,-7.292947,-0.212273
17 Sep 2021 04:19:00.000,-4417.139571,-1152.141542,5796.408670,1.154939,-7.237321,-0.558431
17 Sep 2021 04:20:00.000,-4340.013905,-1584.138787,5752.537631,1.415582,-7.155836,-0.902592
17 Sep 2021 04:21:00.000,-4247.406135,-2010.478538,5688.094827,1.671172,-7.048785,-1.243525
17 Sep 2021 04:22:00.000,-4139.646866,-2429.637520,5603.310712,1.920796,-6.916549,-1.580011
17 Sep 2021 04:23:00.000,-4017.120750,-2840.118107,5498.488484,2.163564,-6.759600,-1.910846
17 Sep 2021 04:24:00.000,-3880.265116,-3240.453670,5374.002999,2.398609,-6.578500,-2.234849
17 Sep 2021 04:25:00.000,-3729.568407,-3629.213818,5230.299433,2.625095,-6.373895,-2.550859
17 Sep 2021 04:26:00.000,-3565.568436,-4005.009511,5067.891685,2.842211,-6.146515,-2.857747
17 Sep 2021 04:27:00.000,-3388.850472,-4366.498019,4887.360547,3.049186,-5.897174,-3.154416
17 Sep 2021 04:28:00.000,-3200.045144,-4712.387725,4689.351618,3.245279,-5.626762,-3.439804
17 Sep 2021 04:29:00.000,-2999.826195,-5041.442734,4474.573002,3.429791,-5.336246,-3.712890
17 Sep 2021 04:30:00.000,-2788.908078,-5352.487294,4243.792772,3.602065,-5.026661,-3.972699
17 Sep 2021 04:31:00.000,-2568.043404,-5644.409993,3997.836227,3.761486,-4.699116,-4.218302
17 Sep 2021 04:32:00.000,-2338.020259,-5916.167734,3737.582937,3.907486,-4.354780,-4.448819
17 Sep 2021 04:33:00.000,-2099.659389,-6166.789459,3463.963597,4.039543,-3.994883,-4.663426
17 Sep 2021 04:34:00.000,-1853.811277,-6395.379623,3177.956704,4.157187,-3.620711,-4.861357
17 Sep 2021 04:35:00.000,-1601.353100,-6601.121389,2880.585053,4.259998,-3.233601,-5.041902
17 Sep 2021 04:36:00.000,-1343.185609,-6783.279549,2572.912080,4.347611,-2.834935,-5.204418
17 Sep 2021 04:37:00.000,-1080.229906,-6941.203153,2256.038060,4.419711,-2.426139,-5.348321
17 Sep 2021 04:38:00.000,-813.424166,-7074.327833,1931.096173,4.476044,-2.008672,-5.473099
