"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,-6819.037641,2512.902597,-1273.951246,-2.517548,-3.965590,5.653369
17 Sep 2021 04:01:00.000,-6957.800562,2270.777928,-932.461544,-2.107176,-4.108041,5.719121
17 Sep 2021 04:02:00.000,-7071.703473,2020.544013,-587.637189,-1.689280,-4.235838,5.764421
17 Sep 2021 04:03:00.000,-7160.339729,1763.093481,-240.711318,-1.265353,-4.348525,5.789106
17 Sep 2021 04:04:00.000,-7223.392956,1499.344739,107.075417,-0.836911,-4.445698,5.793089
17 Sep 2021 04:05:00.000,-7260.638191,1230.238688,454.479286,-0.405484,-4.527012,5.776355
17 Sep 2021 04:06:00.000,-7271.942675,956.735376,800.257927,0.027387,-4.592176,5.738964
17 Sep 2021 04:07:00.000,-7257.266330,679.810565,1143.174789,0.460154,-4.640956,5.681050
17 Sep 2021 04:08:00.000,-7216.661904,400.452254,1482.003557,0.891273,-4.673177,5.602819
17 Sep 2021 04:09:00.000,-7150.274776,119.657154,1815.532533,1.319202,-4.688726,5.504552
17 Sep 2021 04:10:00.000,-7058.342439,-161.572869,2142.568974,1.742412,-4.687545,5.386600
17 Sep 2021 04:11:00.000,-6941.193649,-442.234371,2461.943353,2.159393,-4.669638,5.249385
17 Sep 2021 04:12:00.000,-6799.247250,-721.325905,2772.513546,2.568653,-4.635069,5.093397
17 Sep 2021 04:13:00.000,-6633.010676,-997.851598,3073.168909,2.968732,-4.583960,4.919195
17 Sep 2021 04:14:00.000,-6443.078138,-1270.824705,3362.834261,3.358199,-4.516494,4.727401
17 Sep 2021 04:15:00.000,-6230.128499,-1539.271127,3640.473716,3.735664,-4.432911,4.518701
17 Sep 2021 04:16:00.000,-5994.922846,-1802.232890,3905.094400,4.099777,-4.333508,4.293842
17 Sep 2021 04:17:00.000,-5738.301775,-2058.771563,4155.749990,4.449239,-4.218640,4.053627
17 Sep 2021 04:18:00.000,-5461.182381,-2307.971605,4391.544110,4.782800,-4.088716,3.798916
17 Sep 2021 04:19:00.000,-5164.554984,-2548.943634,4611.633524,5.099270,-3.944199,3.530619
17 Sep 2021 04:20:00.000,-4849.479589,-2780.827602,4815.231163,5.397518,-3.785605,3.249696
17 Sep 2021 04:21:00.000,-4517.082098,-3002.795864,5001.608933,5.676479,-3.613499,2.957153
17 Sep 2021 04:22:00.000,-4168.550286,-3214.056129,5170.100319,5.935155,-3.428495,2.654033
17 Sep 2021 04:23:00.000,-3805.129558,-3413.854293,5320.102772,6.172624,-3.231252,2.341423
17 Sep 2021 04:24:00.000,-3428.118499,-3601.477128,5451.079861,6.388037,-3.022474,2.020439
17 Sep 2021 04:25:00.000,-3038.864232,-3776.254827,5562.563191,6.580624,-2.802906,1.692230
17 Sep 2021 04:26:00.000,-2638.757605,-3937.563398,5654.154081,6.749699,-2.573330,1.357969
17 Sep 2021 04:27:00.000,-2229.228223,-4084.826891,5725.524988,6.894656,-2.334566,1.018852
17 Sep 2021 04:28:00.000,-1811.739337,-4217.519453,5776.420676,7.014979,-2.087465,0.676092
17 Sep 2021 04:29:00.000,-1387.782621,-4335.167205,5806.659134,7.110238,-1.832908,0.330913
17 Sep 2021 04:30:00.000,-958.872835,-4437.349938,5816.132220,7.180093,-1.571805,-0.015449
17 Sep 2021 04:31:00.000,-526.542419,-4523.702611,5804.806057,7.224294,-1.305085,-0.361755
17 Sep 2021 04:32:00.000,-92.336015,-4593.916657,5772.721143,7.242684,-1.033702,-0.706769
17 Sep 2021 04:33:00.000,342.195052,-4647.741083,5719.992217,7.235198,-0.758622,-1.049254
17 Sep 2021 04:34:00.000,775.498314,-4684.983368,5646.807841,7.201863,-0.480827,-1.387988
17 Sep 2021 04:35:00.000,1206.025710,-4705.510155,5553.429729,7.142798,-0.201309,-1.721758
17 Sep 2021 04:36:00.000,1632.239114,-4709.247724,5440.191811,7.058214,0.078935,-2.049370
17 Sep 2021 04:37:00.000,2052.615833,-4696.182259,5307.499037,6.948414,0.358906,-2.369654
17 Sep 2021 04:38:00.000,2465.654043,-4666.359898,5155.825931,6.813791,0.637604,-2.681464
