"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,3102.545723,-3318.744900,-5813.522849,5.101363,5.283409,-0.293639
17 Sep 2021 04:01:00.000,3402.954922,-2995.949628,-5820.746449,4.907738,5.471365,0.053065
17 Sep 2021 04:02:00.000,3691.224034,-2662.466752,-5807.154339,4.696578,5.639772,0.399579
17 Sep 2021 04:03:00.000,3966.323073,-2319.487717,-5772.795129,4.468637,5.788031,0.744663
17 Sep 2021 04:04:00.000,4227.269043,-1968.237835,-5717.791694,4.224727,5.915612,1.087085
17 Sep 2021 04:05:00.000,4473.129449,-1609.971912,-5642.340735,3.965720,6.022060,1.425620
17 Sep 2021 04:06:00.000,4703.025632,-1245.969763,-5546.712075,3.692540,6.106997,1.759056
17 Sep 2021 04:07:00.000,4916.135907,-877.531640,-5431.247698,3.406161,6.170119,2.086201
17 Sep 2021 04:08:00.000,5111.698502,-505.973589,-5296.360518,3.107606,6.211203,2.405886
17 Sep 2021 04:09:00.000,5289.014278,-132.622747,-5142.532913,2.797940,6.230101,2.716967
17 Sep 2021 04:10:00.000,5447.449232,241.187397,-4970.314989,2.478269,6.226748,3.018332
17 Sep 2021 04:11:00.000,5586.436760,614.121764,-4780.322622,2.149735,6.201156,3.308903
17 Sep 2021 04:12:00.000,5705.479687,984.848456,-4573.235249,1.813509,6.153418,3.587640
17 Sep 2021 04:13:00.000,5804.152043,1352.043510,-4349.793443,1.470793,6.083705,3.853548
17 Sep 2021 04:14:00.000,5882.100589,1714.395628,-4110.796259,1.122810,5.992267,4.105676
17 Sep 2021 04:15:00.000,5939.046079,2070.610857,-3857.098383,0.770802,5.879431,4.343120
17 Sep 2021 04:16:00.000,5974.784263,2419.417215,-3589.607072,0.416027,5.745601,4.565033
17 Sep 2021 04:17:00.000,5989.186620,2759.569228,-3309.278909,0.059751,5.591256,4.770621
17 Sep 2021 04:18:00.000,5982.200816,3089.852378,-3017.116383,-0.296753,5.416947,4.959149
17 Sep 2021 04:19:00.000,5953.850899,3409.087443,-2714.164305,-0.652213,5.223299,5.129942
17 Sep 2021 04:20:00.000,5904.237213,3716.134702,-2401.506070,-1.005358,5.011003,5.282390
17 Sep 2021 04:21:00.000,5833.536045,4009.898009,-2080.259783,-1.354927,4.780818,5.415947
