"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,4917.131471,-874.682309,-5430.806068,3.403196,6.171367,2.087347
17 Sep 2021 04:01:00.000,5112.514544,-503.054507,-5295.850903,3.104587,6.212279,2.407004
17 Sep 2021 04:02:00.000,5289.647886,-129.644336,-5141.957135,2.794879,6.231002,2.718052
17 Sep 2021 04:03:00.000,5447.898144,244.214501,-4969.675108,2.475176,6.227470,3.019381
17 Sep 2021 04:04:00.000,5586.699375,617.186754,-4779.620926,2.146620,6.201697,3.309912
17 Sep 2021 04:05:00.000,5705.555068,987.940387,-4572.474248,1.810384,6.153776,3.588606
17 Sep 2021 04:06:00.000,5804.039923,1355.151341,-4348.975856,1.467669,6.083878,3.854467
17 Sep 2021 04:07:00.000,5881.801370,1717.508262,-4109.925012,1.119698,5.992254,4.106544
17 Sep 2021 04:08:00.000,5938.560831,2073.717181,-3856.176592,0.767714,5.879233,4.343935
17 Sep 2021 04:09:00.000,5974.114720,2422.506135,-3588.638033,0.412973,5.745218,4.565792
17 Sep 2021 04:10:00.000,5988.335174,2762.629714,-3308.266086,0.056742,5.590690,4.771321
17 Sep 2021 04:11:00.000,5981.170509,3092.873503,-3016.063400,-0.299706,5.416200,4.959787
17 Sep 2021 04:12:00.000,5952.645411,3412.058417,-2713.074926,-0.655098,5.222374,5.130516
17 Sep 2021 04:13:00.000,5902.860851,3719.044917,-2400.384191,-1.008167,5.009903,5.282898
17 Sep 2021 04:14:00.000,5831.993726,4012.737072,-2079.109416,-1.357649,4.779547,5.416388
17 Sep 2021 04:15:00.000,5740.296229,4292.086475,-1750.399521,-1.702298,4.532130,5.530508
17 Sep 2021 04:16:00.000,5628.094958,4556.095984,-1415.430013,-2.040882,4.268536,5.624850
17 Sep 2021 04:17:00.000,5495.789745,4803.823282,-1075.398785,-2.372192,3.989708,5.699077
17 Sep 2021 04:18:00.000,5343.852237,5034.384239,-731.521832,-2.695044,3.696640,5.752923
17 Sep 2021 04:19:00.000,5172.824211,5246.956072,-385.028900,-3.008285,3.390382,5.786196
17 Sep 2021 04:20:00.000,4983.315644,5440.780274,-37.159091,-3.310796,3.072027,5.798777
17 Sep 2021 04:21:00.000,4776.002537,5615.165326,310.843569,-3.601497,2.742712,5.790621
17 Sep 2021 04:22:00.000,4551.624504,5769.489162,657.734581,-3.879347,2.403614,5.761757
17 Sep 2021 04:23:00.000,4310.982132,5903.201389,1002.273417,-4.143355,2.055945,5.712288
17 Sep 2021 04:24:00.000,4054.934128,6015.825250,1343.227967,-4.392578,1.700946,5.642391
17 Sep 2021 04:25:00.000,3784.394249,6106.959322,1679.378934,-4.626124,1.339886,5.552317
17 Sep 2021 04:26:00.000,3500.328046,6176.278948,2009.524201,-4.843158,0.974055,5.442386
17 Sep 2021 04:27:00.000,3203.749418,6223.537395,2332.483129,-5.042906,0.604759,5.312993
17 Sep 2021 04:28:00.000,2895.716989,6248.566731,2647.100777,-5.224653,0.233317,5.164601
17 Sep 2021 04:29:00.000,2577.330332,6251.278419,2952.252035,-5.387749,-0.138943,4.997738
17 Sep 2021 04:30:00.000,2249.726046,6231.663636,3246.845645,-5.531611,-0.510694,4.813004
17 Sep 2021 04:31:00.000,1914.073694,6189.793295,3529.828105,-5.655725,-0.880605,4.611057
17 Sep 2021 04:32:00.000,1571.571631,6125.817795,3800.187435,-5.759645,-1.247358,4.392621
17 Sep 2021 04:33:00.000,1223.442724,6039.966475,4056.956799,-5.843002,-1.609642,4.158476
17 Sep 2021 04:34:00.000,870.929987,5932.546796,4299.217959,-5.905494,-1.966162,3.909460
