"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
17 Sep 2021 04:00:00.000,-384.790620,5267.685653,-5151.730741,-6.486122,2.163711,2.696870
17 Sep 2021 04:01:00.000,-773.040433,5388.127193,-4980.702705,-6.451529,1.846455,2.998819
17 Sep 2021 04:02:00.000,-1158.515846,5489.334690,-4791.863029,-6.393893,1.522591,3.290044
17 Sep 2021 04:03:00.000,-1539.840082,5570.945907,-4585.887026,-6.313421,1.193276,3.569503
17 Sep 2021 04:04:00.000,-1915.651242,5632.668563,-4363.511289,-6.210400,0.859686,3.836197
17 Sep 2021 04:05:00.000,-2284.607162,5674.281378,-4125.531062,-6.085200,0.523012,4.089173
17 Sep 2021 04:06:00.000,-2645.390212,5695.634873,-3872.797389,-5.938269,0.184455,4.327525
17 Sep 2021 04:07:00.000,-2996.711997,5696.651898,-3606.214075,-5.770133,-0.154776,4.550401
17 Sep 2021 04:08:00.000,-3337.317963,5677.327916,-3326.734455,-5.581391,-0.493469,4.757005
17 Sep 2021 04:09:00.000,-3665.991873,5637.731024,-3035.357982,-5.372721,-0.830415,4.946597
17 Sep 2021 04:10:00.000,-3981.560151,5578.001708,-2733.126653,-5.144866,-1.164411,5.118499
17 Sep 2021 04:11:00.000,-4282.896073,5498.352348,-2421.121284,-4.898643,-1.494264,5.272097
17 Sep 2021 04:12:00.000,-4568.923790,5399.066463,-2100.457644,-4.634931,-1.818796,5.406842
17 Sep 2021 04:13:00.000,-4838.622169,5280.497699,-1772.282467,-4.354672,-2.136849,5.522250
17 Sep 2021 04:14:00.000,-5091.028438,5143.068573,-1437.769346,-4.058868,-2.447285,5.617911
17 Sep 2021 04:15:00.000,-5325.241621,4987.268964,-1098.114542,-3.748577,-2.748996,5.693481
17 Sep 2021 04:16:00.000,-5540.425759,4813.654370,-754.532703,-3.424907,-3.040905,5.748691
17 Sep 2021 04:17:00.000,-5735.812890,4622.843926,-408.252520,-3.089014,-3.321969,5.783342
